Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Rascafría;28034-28035-28040;2017;7;19;Madrid;28.6 (13:00);11.5 (07:30);20.1;28 (14:40);12 (15:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;19;Madrid;29.4 (18:00);13.9 (07:20);21.6;32 (16:00);17 (15:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;19;Madrid;25.2 (15:20);15.0 (07:30);20.1;27 (15:20);13 (13:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;19;Madrid;30.0 (18:50);20.8 (04:40);25.4;37 (13:20);14 (13:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;19;Madrid;32.9 (16:30);23.5 (07:10);28.2;59 (13:30);33 (17:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;19;Madrid;33.2 (16:20);22.1 (07:40);27.7;43 (15:10);28 (19:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;19;Madrid;28.2 (17:20);19.5 (07:30);23.9;41 (15:50);17 (19:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;19;Madrid;32.9 (18:50);22.4 (07:20);27.7;43 (17:10);22 (17:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;19;Madrid;31.8 (17:30);22.7 (08:10);27.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;19;Madrid;32.6 (15:40);22.2 (08:30);27.4;44 (17:30);19 (16:30);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;19;Madrid;34.0 (16:00);21.7 (08:00);27.9;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;19;Madrid;25.6 (16:10);15.5 (23:40);20.6;37 (13:20);22 (19:10);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;19;Madrid;30.4 (17:00);20.6 (07:20);25.5;34 (15:30);17 (20:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;19;Madrid;32.1 (18:00);20.9 (08:10);26.5;39 (15:30);21 (18:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;19;Madrid;27.7 (18:20);16.7 (07:30);22.2;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;19;Madrid;30.0 (17:20);19.3 (07:30);24.6;11 (09:10);3 (15:10);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;19;Madrid;31.0 (18:10);20.0 (07:40);25.5;40 (15:40);24 (16:50);0;0;0;0;0
Valdemorillo;28015;2017;7;19;Madrid;31.0 (18:10);20.0 (07:40);25.5;40 (15:40);24 (16:50);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;20;Madrid;22.9 (17:20);8.9 (06:40);15.9;32 (14:10);19 (09:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;20;Madrid;33.2 (18:30);17.0 (07:40);25.1;22 (13:50);9 (17:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;20;Madrid;28.3 (16:50);9.3 (07:30);18.8;27 (02:00);10 (02:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;20;Madrid;28.4 (17:20);12.0 (07:20);20.2;25 (13:20);12 (12:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;20;Madrid;24.5 (16:30);10.3 (07:00);17.4;31 (12:50);13 (13:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;20;Madrid;29.4 (18:20);17.3 (03:30);23.3;26 (17:50);11 (17:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;20;Madrid;32.1 (18:20);17.8 (07:20);24.9;54 (13:00);17 (00:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;20;Madrid;33.3 (19:20);16.7 (07:00);25;28 (17:00);15 (14:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;20;Madrid;28.1 (18:00);15.5 (07:00);21.8;34 (13:50);12 (16:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;20;Madrid;32.7 (18:40);17.8 (06:40);25.3;28 (18:30);13 (18:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;20;Madrid;32.0 (17:30);16.6 (07:30);24.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;20;Madrid;32.5 (16:00);21.1 (07:50);26.8;26 (16:50);10 (15:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;20;Madrid;32.6 (17:00);16.1 (07:30);24.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;20;Madrid;24.2 (18:10);9.2 (07:00);16.7;41 (03:00);30 (03:10);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;20;Madrid;30.5 (18:20);16.8 (07:10);23.6;39 (03:20);21 (03:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;20;Madrid;31.7 (18:00);17.9 (06:30);24.8;42 (02:30);21 (02:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;20;Madrid;28.1 (17:20);13.9 (07:10);21;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;20;Madrid;30.0 (17:40);16.3 (07:00);23.1;10 (11:40);2 (04:00);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;20;Madrid;30.7 (17:40);16.9 (07:30);23.8;28 (15:30);14 (19:40);0;0;0;0;0
Valdemorillo;28015;2017;7;20;Madrid;30.7 (17:40);16.9 (07:30);23.8;28 (15:30);14 (19:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;21;Madrid;20.5 (14:20);11.0 (06:10);15.8;36 (13:00);19 (12:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;21;Madrid;32.8 (17:30);16.8 (07:00);24.8;31 (13:50);15 (16:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;21;Madrid;27.0 (13:40);8.9 (07:10);17.9;28 (15:30);12 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;21;Madrid;28.6 (15:40);11.2 (07:30);19.9;28 (13:30);15 (19:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;21;Madrid;24.7 (16:50);11.6 (07:50);18.2;29 (16:10);12 (15:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;21;Madrid;28.9 (18:40);17.0 (07:20);22.9;32 (17:50);11 (17:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;21;Madrid;31.5 (18:30);19.2 (07:50);25.4;58 (16:30);28 (13:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;21;Madrid;32.2 (17:40);17.2 (07:10);24.7;48 (17:50);24 (13:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;21;Madrid;27.7 (19:10);17.4 (07:20);22.6;48 (12:50);18 (14:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;21;Madrid;32.2 (16:20);16.3 (07:30);24.3;40 (14:00);20 (15:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;21;Madrid;31.1 (18:10);15.2 (07:20);23.2;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;21;Madrid;31.8 (16:20);18.8 (07:30);25.3;42 (14:10);17 (14:00);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;21;Madrid;32.8 (16:50);16.4 (07:50);24.6;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;21;Madrid;23.9 (18:00);10.6 (07:10);17.3;37 (19:30);23 (02:20);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;21;Madrid;29.9 (16:30);17.1 (07:20);23.5;31 (16:10);18 (02:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;21;Madrid;31.1 (16:40);16.2 (07:20);23.7;41 (16:00);18 (14:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;21;Madrid;27.2 (17:30);14.9 (07:40);21.1;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;21;Madrid;29.9 (17:30);18.7 (07:00);24.3;9 (17:00);2 (02:50);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;21;Madrid;29.9 (17:30);17.5 (07:40);23.7;37 (14:40);21 (18:10);0;0;0;0;0
Valdemorillo;28015;2017;7;21;Madrid;29.9 (17:30);17.5 (07:40);23.7;37 (14:40);21 (18:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;22;Madrid;22.9 (16:40);9.9 (05:00);16.4;34 (16:50);19 (08:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;22;Madrid;34.4 (17:40);14.8 (06:10);24.6;27 (16:40);15 (16:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;22;Madrid;28.6 (16:40);7.3 (07:20);18;28 (15:10);11 (14:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;22;Madrid;29.3 (17:50);10.8 (06:00);20;33 (13:30);12 (16:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;22;Madrid;25.9 (17:20);10.4 (07:50);18.1;20 (17:20);9 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;22;Madrid;29.9 (18:30);14.9 (07:00);22.4;31 (14:10);12 (14:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;22;Madrid;32.9 (17:30);16.4 (07:10);24.7;50 (19:50);24 (17:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;22;Madrid;33.7 (18:20);15.5 (07:20);24.6;35 (15:50);23 (15:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;22;Madrid;28.5 (16:40);15.9 (07:00);22.2;37 (17:40);16 (18:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;22;Madrid;33.6 (16:40);15.9 (07:40);24.7;37 (17:20);18 (17:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;22;Madrid;32.3 (17:30);14.5 (07:30);23.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;22;Madrid;33.5 (16:30);19.6 (07:40);26.6;31 (17:10);13 (15:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;22;Madrid;33.9 (17:20);13.7 (08:00);23.8;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;22;Madrid;26.1 (17:50);9.1 (06:50);17.6;35 (01:10);26 (02:30);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;22;Madrid;31.2 (18:10);15.4 (07:10);23.3;39 (03:40);21 (03:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;22;Madrid;32.1 (18:00);15.6 (07:00);23.8;71 (17:10);18 (04:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;22;Madrid;29.0 (18:10);13.8 (07:20);21.4;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;22;Madrid;30.6 (17:40);16.0 (07:50);23.3;12 (18:40);2 (06:10);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;22;Madrid;31.8 (18:40);17.0 (05:40);24.4;34 (17:10);19 (15:30);0;0;0;0;0
Valdemorillo;28015;2017;7;22;Madrid;31.8 (18:40);17.0 (05:40);24.4;34 (17:10);19 (15:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;23;Madrid;23.7 (15:20);11.5 (05:00);17.6;35 (19:10);18 (23:59);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;23;Madrid;35.2 (18:20);13.6 (07:20);24.4;39 (19:30);18 (18:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;23;Madrid;28.3 (16:40);8.0 (07:00);18.1;32 (14:20);13 (12:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;23;Madrid;29.9 (15:30);11.6 (07:00);20.8;34 (18:30);20 (18:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;23;Madrid;26.2 (17:10);11.9 (06:30);19.1;33 (16:40);11 (16:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;23;Madrid;31.8 (18:40);15.9 (05:40);23.8;33 (19:50);17 (19:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;23;Madrid;34.3 (17:30);15.5 (07:50);24.9;54 (16:10);29 (20:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;23;Madrid;34.6 (16:50);15.0 (07:30);24.8;36 (17:40);22 (17:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;23;Madrid;30.5 (16:50);18.4 (05:10);24.4;36 (13:40);14 (17:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;23;Madrid;34.9 (16:30);15.4 (07:30);25.2;34 (19:50);19 (18:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;23;Madrid;34.0 (17:00);14.4 (05:50);24.2;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;23;Madrid;34.8 (16:30);20.6 (07:00);27.7;33 (20:00);13 (17:00);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;23;Madrid;34.9 (17:20);14.5 (07:50);24.7;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;23;Madrid;25.8 (16:20);11.6 (05:00);18.7;46 (18:10);26 (18:00);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;23;Madrid;31.3 (16:10);16.4 (07:00);23.8;38 (18:50);20 (02:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;23;Madrid;33.8 (16:50);17.3 (07:40);25.5;38 (18:50);19 (19:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;23;Madrid;31.5 (18:30);16.3 (06:10);23.9;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;23;Madrid;32.0 (17:40);16.6 (07:20);24.3;17 (14:10);3 (03:50);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;23;Madrid;33.2 (17:50);18.8 (07:00);26;40 (14:30);19 (19:10);0;0;0;0;0
Valdemorillo;28015;2017;7;23;Madrid;33.2 (17:50);18.8 (07:00);26;40 (14:30);19 (19:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;24;Madrid;20.6 (16:10);9.0 (06:40);14.8;36 (01:00);23 (07:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;24;Madrid;34.5 (18:40);17.0 (07:20);25.8;26 (21:40);13 (11:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;24;Madrid;27.1 (17:50);12.7 (23:59);19.9;28 (16:40);13 (15:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;24;Madrid;27.1 (17:50);13.8 (04:10);20.5;32 (16:40);16 (16:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;24;Madrid;23.6 (17:20);10.8 (07:30);17.2;37 (20:10);10 (03:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;24;Madrid;30.2 (18:20);17.5 (06:10);23.9;26 (19:10);11 (20:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;24;Madrid;32.8 (17:20);17.2 (07:20);25;41 (23:30);24 (19:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;24;Madrid;34.3 (16:50);16.7 (07:20);25.5;29 (20:50);18 (20:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;24;Madrid;28.9 (18:40);16.5 (07:40);22.7;40 (12:50);15 (20:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;24;Madrid;33.1 (16:50);18.1 (07:40);25.6;36 (23:59);18 (23:59);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;24;Madrid;33.9 (18:40);19.4 (01:20);26.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;24;Madrid;33.2 (15:20);20.9 (08:00);27.1;32 (23:40);15 (20:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;24;Madrid;33.1 (16:40);15.4 (07:30);24.2;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;24;Madrid;24.2 (17:30);10.0 (07:50);17.1;59 (04:50);42 (04:50);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;24;Madrid;29.8 (17:10);16.6 (07:20);23.2;47 (04:50);29 (04:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;24;Madrid;31.7 (16:30);17.4 (07:30);24.6;45 (04:50);22 (03:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;24;Madrid;28.7 (16:40);18.1 (06:20);23.4;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;24;Madrid;30.2 (16:50);18.4 (07:40);24.3;18 (17:30);2 (01:50);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;24;Madrid;31.0 (16:40);19.5 (06:40);25.3;37 (03:10);22 (19:30);0;0;0;0;0
Valdemorillo;28015;2017;7;24;Madrid;31.0 (16:40);19.5 (06:40);25.3;37 (03:10);22 (19:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;25;Madrid;19.9 (16:40);9.7 (07:20);14.8;33 (17:50);23 (02:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;25;Madrid;32.8 (18:50);17.5 (07:10);25.1;35 (22:40);19 (23:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;25;Madrid;26.4 (17:20);8.5 (05:30);17.4;22 (16:10);10 (20:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;25;Madrid;26.5 (18:00);9.6 (07:20);18.1;39 (13:00);18 (19:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;25;Madrid;23.3 (16:50);7.7 (07:30);15.5;35 (20:40);12 (20:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;25;Madrid;29.5 (19:10);14.6 (07:10);22.1;28 (20:30);15 (20:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;25;Madrid;31.9 (18:10);16.4 (07:30);24.1;42 (22:20);30 (23:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;25;Madrid;33.5 (18:40);16.8 (07:20);25.1;40 (22:40);25 (22:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;25;Madrid;28.1 (16:50);12.1 (06:30);20.1;46 (23:59);20 (20:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;25;Madrid;32.0 (18:40);16.0 (07:10);24;45 (23:10);23 (01:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;25;Madrid;32.3 (19:00);16.4 (07:30);24.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;25;Madrid;31.6 (16:20);17.1 (07:40);24.4;40 (23:20);19 (23:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;25;Madrid;31.6 (17:10);17.0 (07:20);24.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;25;Madrid;23.3 (17:10);7.7 (07:10);15.5;54 (23:40);31 (23:40);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;25;Madrid;29.4 (17:50);14.5 (06:30);21.9;38 (21:00);20 (19:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;25;Madrid;31.3 (16:10);14.8 (07:00);23;36 (17:50);19 (19:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;25;Madrid;28.1 (17:10);17.0 (07:50);22.6;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;25;Madrid;30.4 (16:50);13.2 (07:40);21.8;13 (20:00);2 (19:50);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;25;Madrid;30.2 (16:30);15.0 (06:50);22.6;45 (22:00);28 (22:00);0;0;0;0;0
Valdemorillo;28015;2017;7;25;Madrid;30.2 (16:30);15.0 (06:50);22.6;45 (22:00);28 (22:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;26;Madrid;22.8 (17:00);11.3 (05:00);17;31 (01:00);20 (00:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;26;Madrid;34.5 (20:30);14.1 (07:20);24.3;32 (00:20);17 (00:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;26;Madrid;29.4 (19:10);9.1 (07:20);19.3;23 (16:40);11 (16:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;26;Madrid;29.7 (18:50);11.0 (07:40);20.4;36 (14:10);16 (11:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;26;Madrid;25.9 (17:50);9.6 (04:50);17.8;36 (16:40);8 (16:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;26;Madrid;31.7 (19:40);14.4 (06:50);23.1;28 (00:40);13 (00:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;26;Madrid;33.9 (18:20);16.3 (07:30);25.1;35 (00:20);22 (00:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;26;Madrid;34.6 (18:50);16.1 (07:40);25.3;33 (00:10);21 (00:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;26;Madrid;30.6 (18:30);13.7 (07:10);22.2;46 (00:10);21 (00:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;26;Madrid;34.4 (19:10);16.6 (07:50);25.5;35 (00:40);19 (00:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;26;Madrid;34.6 (19:10);14.3 (07:30);24.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;26;Madrid;33.8 (17:30);17.7 (07:20);25.8;40 (00:10);17 (00:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;26;Madrid;33.7 (17:00);16.8 (08:00);25.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;26;Madrid;26.3 (17:30);11.5 (07:20);18.9;50 (00:20);31 (00:20);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;26;Madrid;31.6 (18:50);14.3 (07:30);23;32 (16:10);21 (16:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;26;Madrid;33.2 (18:10);13.7 (07:30);23.5;33 (18:20);16 (19:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;26;Madrid;30.9 (17:30);17.4 (07:30);24.1;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;26;Madrid;32.9 (17:40);15.0 (07:30);24;9 (13:50);1 (17:00);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;26;Madrid;33.1 (18:20);15.6 (07:30);24.3;30 (17:10);17 (00:10);0;0;0;0;0
Valdemorillo;28015;2017;7;26;Madrid;33.1 (18:20);15.6 (07:30);24.3;30 (17:10);17 (00:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;27;Madrid;26.7 (16:50);16.1 (01:40);21.4;34 (16:50);17 (13:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;27;Madrid;38.0 (17:30);18.2 (07:00);28.1;24 (17:40);10 (18:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;27;Madrid;31.9 (16:40);10.1 (07:10);21;30 (11:40);12 (11:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;27;Madrid;33.5 (17:20);11.1 (07:20);22.3;36 (15:50);17 (16:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;27;Madrid;29.3 (17:40);15.1 (06:50);22.2;29 (12:10);12 (14:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;27;Madrid;34.5 (18:30);17.1 (06:40);25.8;24 (17:40);10 (17:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;27;Madrid;37.1 (18:40);17.7 (07:30);27.4;61 (16:40);24 (21:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;27;Madrid;38.2 (17:30);18.4 (05:10);28.3;31 (18:20);19 (17:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;27;Madrid;33.9 (18:00);19.8 (07:10);26.9;32 (18:30);14 (15:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;27;Madrid;37.9 (16:10);17.6 (07:50);27.8;34 (14:40);16 (14:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;27;Madrid;37.4 (18:20);16.4 (06:30);26.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;27;Madrid;38.0 (16:20);22.4 (08:30);30.2;28 (16:20);13 (01:00);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;27;Madrid;37.3 (17:00);17.4 (07:40);27.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;27;Madrid;29.9 (16:50);17.7 (01:00);23.8;42 (17:50);24 (23:59);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;27;Madrid;35.3 (16:10);17.5 (07:10);26.4;29 (18:20);14 (19:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;27;Madrid;36.6 (16:40);18.6 (05:10);27.6;33 (16:00);17 (16:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;27;Madrid;34.1 (17:30);17.0 (06:50);25.5;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;27;Madrid;35.7 (17:50);18.9 (06:20);27.3;7 (14:40);2 (23:59);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;27;Madrid;36.7 (18:10);19.7 (07:10);28.2;34 (13:50);19 (23:40);0;0;0;0;0
Valdemorillo;28015;2017;7;27;Madrid;36.7 (18:10);19.7 (07:10);28.2;34 (13:50);19 (23:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;28;Madrid;26.3 (16:50);13.6 (07:30);19.9;29 (20:00);15 (09:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;28;Madrid;38.5 (19:10);17.2 (07:50);27.9;30 (19:20);16 (19:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;28;Madrid;32.1 (17:10);12.0 (07:10);22;34 (16:00);13 (13:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;28;Madrid;34.0 (17:40);14.5 (07:20);24.3;29 (18:50);16 (18:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;28;Madrid;29.5 (17:20);15.1 (07:40);22.3;30 (18:00);11 (18:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;28;Madrid;34.5 (18:00);18.1 (07:30);26.3;27 (12:40);10 (12:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;28;Madrid;37.4 (17:40);18.1 (07:20);27.8;45 (16:10);23 (21:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;28;Madrid;38.5 (17:20);17.2 (06:20);27.9;46 (16:00);24 (17:10);0;0;0;0;0
