Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Torrelodones;28018-28010-28008;2017;1;19;Madrid;0;0;0;0;0;0;0;0;0;
Rozas de Puerto Real;28017-28007;2017;1;19;Madrid;5.4 (15:40);-6.0 (06:40);-0.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;19;Madrid;0;0;0;45 (22:50);22 (22:50);0;0;0;0;
Valdemorillo;28015;2017;1;19;Madrid;6.1 (14:20);-4.7 (05:00);0.7;53 (23:59);31 (23:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;20;Madrid;-1.1 (15:20);-5.7 (00:00);-3.4;82 (01:20);42 (03:10);8.2;1.2;6.6;0.4;0
Aranjuez;28025-28041-28054;2017;1;20;Madrid;10.4 (15:20);0.5 (22:00);5.4;42 (00:10);23 (00:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;20;Madrid;2.2 (14:20);-0.5 (08:10);0.9;27 (04:30);8 (04:00);6.2;0;0;5.4;0.8
Buitrago del Lozoya;28003-28045-28044;2017;1;20;Madrid;3.3 (12:40);0.3 (08:20);1.8;33 (08:30);15 (08:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;20;Madrid;1.7 (13:10);-1.4 (00:00);0.2;50 (11:10);16 (15:40);3.6;0;0;3.6;0
Madrid. El Goloso;28029-28036-28046;2017;1;20;Madrid;6.8 (16:10);2.8 (09:20);4.8;51 (02:40);25 (02:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;20;Madrid;9.6 (14:00);4.0 (01:40);6.8;52 (01:00);34 (01:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;20;Madrid;9.9 (15:00);2.4 (21:40);6.1;42 (13:50);31 (11:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;20;Madrid;10.6 (14:40);3.9 (01:20);7.3;45 (01:00);28 (00:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;20;Madrid;3.4 (13:10);-0.2 (07:50);1.6;61 (02:00);39 (05:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;20;Madrid;7.6 (14:00);3.0 (07:50);5.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;20;Madrid;8.5 (16:30);3.2 (08:10);5.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;20;Madrid;8.5 (14:40);3.6 (07:40);6;58 (00:30);23 (00:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;20;Madrid;10.8 (14:20);2.9 (21:40);6.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;20;Madrid;-1.3 (02:10);-3.5 (06:20);-2.4;64 (04:00);32 (04:00);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;20;Madrid;5.0 (15:30);0.3 (08:20);2.7;54 (03:00);31 (03:10);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;20;Madrid;6.5 (16:00);0.6 (08:20);3.6;65 (04:00);25 (03:50);0.2;0;0.2;0;0
Rozas de Puerto Real;28017-28007;2017;1;20;Madrid;5.4 (15:40);0.6 (08:10);3;0;0;0.2;0;0.2;0;0
Robledo de Chavela;28016-28006;2017;1;20;Madrid;0;0;0;53 (01:50);24 (03:00);0;0;0;0;
Valdemorillo;28015;2017;1;20;Madrid;6.6 (14:40);1.2 (08:20);3.9;64 (00:20);31 (05:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;21;Madrid;1.2 (13:40);-3.7 (06:40);-1.3;55 (07:40);24 (06:10);0.2;0.2;0;0;0
Aranjuez;28025-28041-28054;2017;1;21;Madrid;12.9 (15:10);-1.1 (23:59);5.9;26 (12:40);14 (12:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;21;Madrid;8.6 (16:20);-2.5 (23:59);3.1;13 (07:20);5 (15:30);4.8;0.2;2.6;2;0
Buitrago del Lozoya;28003-28045-28044;2017;1;21;Madrid;8.5 (12:30);-2.6 (05:50);3;17 (18:20);10 (21:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;21;Madrid;7.1 (15:10);-2.2 (07:00);2.4;33 (09:30);18 (10:50);0.7;0;0.7;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;21;Madrid;9.9 (14:00);-0.1 (23:59);4.9;32 (10:40);17 (10:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;21;Madrid;11.4 (14:20);0.0 (23:59);5.7;39 (13:40);22 (11:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;21;Madrid;11.7 (14:50);0.3 (22:10);6;41 (13:20);25 (13:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;21;Madrid;12.4 (15:40);-0.4 (23:59);6;35 (12:10);18 (10:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;21;Madrid;7.9 (14:20);1.1 (08:40);4.5;44 (03:30);27 (03:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;21;Madrid;11.7 (14:50);0.4 (23:59);6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;21;Madrid;11.5 (16:20);-1.7 (23:30);4.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;21;Madrid;11.0 (16:00);4.6 (00:30);7.8;42 (06:50);17 (07:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;21;Madrid;11.8 (15:40);0.4 (23:59);6.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;21;Madrid;4.1 (16:00);-2.9 (23:50);0.6;42 (07:40);26 (07:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;21;Madrid;10.0 (16:10);2.6 (23:59);6.3;35 (14:00);20 (14:30);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;21;Madrid;10.5 (16:20);2.7 (20:50);6.6;44 (08:50);21 (01:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;21;Madrid;9.3 (16:30);0.5 (08:50);4.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;21;Madrid;0;0;0;34 (21:00);19 (21:00);0;0;0;0;
Valdemorillo;28015;2017;1;21;Madrid;10.4 (17:00);3.4 (02:00);6.9;40 (07:50);20 (10:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;22;Madrid;-1.0 (14:00);-5.5 (23:59);-3.3;26 (16:10);15 (07:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;22;Madrid;12.7 (15:50);-4.1 (06:50);4.3;19 (15:20);9 (14:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;22;Madrid;7.1 (14:20);-4.4 (06:10);1.3;23 (12:20);10 (12:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;22;Madrid;7.5 (12:20);-4.0 (07:40);1.8;33 (11:20);16 (11:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;22;Madrid;2.2 (13:00);-2.9 (06:50);-0.4;24 (12:50);9 (11:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;22;Madrid;9.3 (13:40);-3.1 (08:00);3.1;16 (13:10);8 (03:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;22;Madrid;10.0 (15:20);-3.5 (08:20);3.3;32 (20:50);16 (20:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;22;Madrid;10.9 (14:40);-4.8 (08:20);3;26 (20:10);18 (20:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;22;Madrid;10.2 (15:30);-4.2 (06:30);3;25 (21:40);16 (21:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;22;Madrid;7.7 (12:00);0.7 (22:30);4.2;22 (22:50);11 (22:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;22;Madrid;10.7 (14:10);-2.8 (08:50);3.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;22;Madrid;10.9 (17:00);-5.0 (07:30);2.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;22;Madrid;9.8 (16:30);0.2 (07:30);5;32 (20:10);13 (21:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;22;Madrid;10.5 (16:00);-3.9 (08:20);3.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;22;Madrid;0.7 (14:30);-4.5 (09:20);-1.9;52 (16:30);36 (15:40);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;22;Madrid;11.3 (14:40);-0.6 (23:40);5.4;36 (12:10);21 (12:40);0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;22;Madrid;9.8 (14:50);-1.1 (23:59);4.4;30 (17:10);14 (05:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;22;Madrid;9.1 (12:40);0.9 (04:40);5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;22;Madrid;0;0;0;43 (08:30);25 (08:30);0;0;0;0;
Valdemorillo;28015;2017;1;22;Madrid;9.9 (15:50);0.4 (23:59);5.1;30 (09:20);19 (09:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;23;Madrid;-1.2 (11:30);-5.9 (05:00);-3.6;31 (21:00);20 (23:59);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;23;Madrid;13.3 (15:50);-3.1 (05:20);5.1;24 (15:30);17 (15:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;23;Madrid;8.8 (13:50);-5.8 (03:40);1.5;31 (17:50);10 (15:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;23;Madrid;7.8 (12:10);-4.2 (02:00);1.8;33 (13:00);17 (15:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;23;Madrid;3.2 (15:50);-4.1 (02:30);-0.4;24 (14:10);8 (19:00);0.7;0;0.3;0.4;0
Madrid. El Goloso;28029-28036-28046;2017;1;23;Madrid;11.1 (14:20);-2.8 (01:40);4.2;14 (17:40);7 (15:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;23;Madrid;12.5 (16:00);-1.5 (03:50);5.5;35 (18:40);23 (18:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;23;Madrid;13.3 (16:20);-4.3 (04:20);4.5;29 (12:40);20 (12:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;23;Madrid;14.0 (16:40);-1.4 (05:40);6.3;27 (13:20);16 (13:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;23;Madrid;9.6 (15:50);-0.8 (02:30);4.4;21 (13:10);11 (20:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;23;Madrid;13.3 (15:20);-1.8 (03:40);5.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;23;Madrid;13.2 (16:10);-3.9 (03:50);4.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;23;Madrid;11.7 (17:00);3.7 (03:50);7.7;23 (06:30);9 (01:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;23;Madrid;12.9 (16:10);-2.9 (05:10);5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;23;Madrid;-0.7 (15:30);-5.4 (07:50);-3.1;45 (20:00);32 (23:59);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;23;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;23;Madrid;11.1 (13:40);-2.0 (00:20);4.6;32 (18:10);17 (16:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;23;Madrid;8.5 (16:00);-1.5 (04:50);3.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;23;Madrid;0;0;0;44 (20:30);22 (19:40);0;0;0;0;
Valdemorillo;28015;2017;1;23;Madrid;11.3 (15:00);-0.7 (04:50);5.3;36 (21:10);22 (18:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;24;Madrid;1.9 (14:50);-6.8 (06:30);-2.5;34 (03:40);27 (03:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;24;Madrid;13.5 (16:00);-5.1 (07:10);4.2;19 (17:00);11 (16:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;24;Madrid;12.0 (15:20);-5.1 (08:20);3.5;22 (17:30);10 (17:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;24;Madrid;10.5 (13:10);-5.5 (06:10);2.5;32 (18:10);17 (11:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;24;Madrid;4.1 (15:20);-4.5 (04:10);-0.2;24 (05:10);9 (13:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;24;Madrid;12.7 (17:00);-3.0 (06:40);4.8;13 (16:40);6 (14:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;24;Madrid;13.5 (16:30);-4.1 (08:20);4.7;28 (13:10);13 (20:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;24;Madrid;13.7 (16:20);-6.1 (08:50);3.8;14 (16:40);9 (01:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;24;Madrid;14.2 (17:00);-4.9 (06:20);4.6;14 (18:10);10 (18:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;24;Madrid;10.7 (16:40);0.0 (07:10);5.3;26 (11:10);8 (13:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;24;Madrid;14.4 (15:40);-3.4 (07:40);5.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;24;Madrid;14.7 (15:30);-4.9 (05:20);4.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;24;Madrid;13.0 (17:10);0.4 (09:10);6.7;18 (18:00);6 (16:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;24;Madrid;12.8 (15:40);-4.9 (08:40);4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;24;Madrid;2.6 (15:10);-4.9 (08:30);-1.2;45 (00:50);32 (01:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;24;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;24;Madrid;13.6 (16:00);0.9 (02:30);7.3;30 (18:00);17 (17:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;24;Madrid;11.1 (13:50);2.5 (05:50);6.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;24;Madrid;0;0;0;45 (05:00);27 (05:00);0;0;0;0;
Valdemorillo;28015;2017;1;24;Madrid;13.1 (16:10);-0.2 (09:00);6.5;29 (02:00);19 (02:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;25;Madrid;2.1 (12:50);-4.0 (23:40);-1;25 (21:40);18 (20:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;25;Madrid;11.9 (17:10);-4.2 (05:30);3.8;20 (15:40);12 (10:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;25;Madrid;9.5 (14:20);-6.6 (08:00);1.5;23 (15:40);9 (15:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;25;Madrid;8.7 (13:10);-6.9 (23:30);0.9;27 (15:20);15 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;25;Madrid;5.6 (14:50);-3.6 (06:00);1;22 (16:20);8 (01:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;25;Madrid;10.2 (17:00);-4.4 (06:40);2.9;18 (16:20);7 (16:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;25;Madrid;11.8 (16:20);-5.0 (08:30);3.4;32 (17:50);14 (17:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;25;Madrid;11.5 (16:20);-6.2 (06:00);2.7;24 (14:30);15 (14:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;25;Madrid;11.9 (16:40);-5.1 (07:30);3.4;21 (17:30);14 (17:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;25;Madrid;8.5 (15:50);0.7 (08:40);4.6;36 (14:40);11 (15:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;25;Madrid;11.6 (16:30);-4.2 (09:10);3.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;25;Madrid;12.1 (16:00);-5.3 (05:30);3.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;25;Madrid;10.9 (17:10);0.3 (09:00);5.6;18 (17:50);8 (17:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;25;Madrid;11.4 (16:20);-5.1 (08:30);3.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;25;Madrid;4.6 (16:00);-3.7 (08:50);0.4;35 (21:30);26 (21:40);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;25;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;25;Madrid;10.9 (15:40);-1.6 (09:00);4.6;20 (17:10);11 (21:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;25;Madrid;8.9 (15:30);-0.1 (08:40);4.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;25;Madrid;0;0;0;31 (16:30);12 (17:10);0;0;0;0;
Valdemorillo;28015;2017;1;25;Madrid;10.6 (15:50);-1.9 (08:30);4.4;17 (16:30);10 (17:50);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;26;Madrid;3.3 (12:40);-4.4 (01:30);-0.6;77 (23:00);54 (23:00);3;0;0;0;3
Aranjuez;28025-28041-28054;2017;1;26;Madrid;10.6 (15:00);-3.6 (05:20);3.5;31 (23:59);23 (23:59);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;26;Madrid;5.3 (15:20);-7.8 (06:10);-1.3;18 (23:30);7 (16:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;26;Madrid;3.4 (12:00);-8.9 (04:50);-2.7;24 (14:10);11 (14:30);1.1;0;0;0;1.1
Somosierra;28020-28021-28024;2017;1;26;Madrid;2.4 (13:50);-3.3 (07:50);-0.4;46 (22:50);24 (23:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;26;Madrid;5.9 (16:20);-5.4 (05:50);0.3;10 (17:20);5 (17:30);0.4;0;0;0;0.4
Madrid Aeropuerto;28055-28050-28033;2017;1;26;Madrid;8.2 (15:50);-4.8 (07:20);1.7;28 (15:40);11 (18:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;26;Madrid;9.3 (16:20);-5.4 (07:50);2;40 (23:00);25 (23:59);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;1;26;Madrid;10.0 (16:10);-4.0 (06:30);3;32 (23:40);20 (23:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;26;Madrid;3.3 (16:50);-2.4 (08:30);0.4;21 (23:10);12 (23:30);1.3;0;0;0;1.3
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;26;Madrid;8.3 (16:10);-4.4 (07:00);2;0;0;0.3;0;0;0;0.3
Pozuelo de Alarcón;28030-28028-28026;2017;1;26;Madrid;8.4 (16:10);-5.8 (06:00);1.3;0;0;1;0;0;0;1
Madrid. Retiro;28001-28004-28009;2017;1;26;Madrid;8.3 (16:00);0.0 (05:10);4.2;19 (23:40);9 (23:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;26;Madrid;9.1 (16:40);-4.7 (07:10);2.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;26;Madrid;0.8 (14:30);-3.6 (00:10);-1.4;58 (22:50);34 (23:00);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;26;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;26;Madrid;6.3 (16:20);-3.0 (06:30);1.7;24 (21:10);12 (21:10);1.9;0;0;0;1.9
Rozas de Puerto Real;28017-28007;2017;1;26;Madrid;6.1 (14:40);0.4 (04:50);3.2;0;0;6;0;0;0;6
Robledo de Chavela;28016-28006;2017;1;26;Madrid;0;0;0;23 (23:30);11 (20:20);0;0;0;0;
Valdemorillo;28015;2017;1;26;Madrid;5.4 (16:30);-1.8 (07:00);1.8;18 (21:20);9 (21:10);2.8;0;0;0;2.8
Puerto de Navacerrada;28048-28047-28023;2017;1;27;Madrid;-1.7 (13:40);-3.6 (04:50);-2.6;68 (01:20);45 (02:40);25.4;14.2;2.6;5.2;3.4
Aranjuez;28025-28041-28054;2017;1;27;Madrid;8.8 (17:10);3.3 (23:00);6.1;36 (00:20);23 (00:20);5.6;3.5;0.2;1.9;0
Rascafría;28034-28035-28040;2017;1;27;Madrid;3.4 (16:50);0.0 (04:30);1.7;46 (23:00);15 (22:50);16.4;0.2;1.4;7.4;7.4
Buitrago del Lozoya;28003-28045-28044;2017;1;27;Madrid;2.5 (13:30);-0.9 (03:20);0.8;37 (22:20);18 (21:40);14.2;0.6;3;9.1;1.5
Somosierra;28020-28021-28024;2017;1;27;Madrid;0.4 (14:30);-2.2 (07:20);-0.9;63 (01:30);31 (01:30);3.7;0;0;3.7;0
Madrid. El Goloso;28029-28036-28046;2017;1;27;Madrid;6.2 (17:20);2.0 (21:20);4.1;21 (23:10);8 (23:59);19.4;11.4;4.4;3.2;0.4
Madrid Aeropuerto;28055-28050-28033;2017;1;27;Madrid;7.8 (16:40);1.6 (23:10);4.7;41 (03:50);24 (05:40);16.9;9.8;2.7;4.4;0
Alcala de Henares;28022-28027-28037;2017;1;27;Madrid;0;0;0;0;0;0;4.8;1.2;0;
Arganda del Rey;28051-28031-28052;2017;1;27;Madrid;8.6 (17:10);3.4 (22:50);6;40 (05:10);22 (05:10);15.6;10.8;1.8;3;0
Colmenar Viejo;28039-28038-28032;2017;1;27;Madrid;2.9 (17:30);-0.7 (04:10);1.1;23 (21:30);14 (01:00);21.8;2.1;2.7;15.7;1.3
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;27;Madrid;7.0 (17:00);2.6 (22:50);4.8;0;0;18.7;11.3;3.7;3.7;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;27;Madrid;7.5 (16:40);2.6 (07:50);5;0;0;21.6;12.6;3;5.8;0.2
Madrid. Retiro;28001-28004-28009;2017;1;27;Madrid;7.2 (17:00);4.0 (11:10);5.6;32 (05:30);9 (04:30);17.7;10.2;3.8;3.7;0
Tielmes;28002-28003-28043;2017;1;27;Madrid;7.4 (12:50);1.7 (23:59);4.6;0;0;7.6;6.4;0.8;0.4;0
Puerto Alto del León;28049-28054-28053;2017;1;27;Madrid;-1.0 (16:50);-3.3 (04:10);-2.1;50 (01:10);29 (01:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;27;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;27;Madrid;5.7 (16:40);0.3 (04:30);3;42 (23:59);21 (23:59);19;15.4;1.7;1.8;0.1
Rozas de Puerto Real;28017-28007;2017;1;27;Madrid;4.2 (23:30);0.0 (04:50);2.1;0;0;23.4;16.4;4.8;2;0.2
Robledo de Chavela;28016-28006;2017;1;27;Madrid;0;0;0;43 (23:40);22 (23:59);0;0;0;0;
Valdemorillo;28015;2017;1;27;Madrid;5.9 (16:00);0.4 (04:50);3.2;40 (23:59);22 (23:59);20.8;11;6.6;2.8;0.4
Puerto de Navacerrada;28048-28047-28023;2017;1;28;Madrid;-2.0 (16:00);-5.2 (08:30);-3.6;63 (00:20);31 (00:20);1.2;1.2;0;0;0
Aranjuez;28025-28041-28054;2017;1;28;Madrid;11.7 (16:10);0.3 (08:40);6;26 (16:10);15 (16:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;28;Madrid;5.3 (16:10);-0.1 (08:10);2.6;48 (01:20);19 (01:20);11;2.2;0.6;8.2;0
Buitrago del Lozoya;28003-28045-28044;2017;1;28;Madrid;5.2 (15:00);0.4 (03:50);2.8;44 (01:00);23 (05:20);0.6;0.3;0.1;0.2;0
Somosierra;28020-28021-28024;2017;1;28;Madrid;1.4 (15:50);-2.4 (08:30);-0.5;43 (01:50);9 (02:20);6.6;0;0;6.3;0.3
Madrid. El Goloso;28029-28036-28046;2017;1;28;Madrid;8.6 (16:20);0.4 (06:50);4.5;28 (11:40);13 (11:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;28;Madrid;11.3 (16:40);-1.1 (07:30);5.1;50 (13:00);26 (13:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;28;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;1;28;Madrid;11.3 (16:40);0.6 (08:40);6;35 (12:20);21 (14:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;28;Madrid;5.7 (17:10);-1.0 (06:40);2.3;22 (17:40);14 (18:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;28;Madrid;10.6 (15:50);2.4 (00:30);6.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;28;Madrid;10.9 (16:00);3.0 (08:40);6.9;0;0;0.2;0.2;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;28;Madrid;10.6 (16:00);2.9 (08:50);6.8;39 (02:20);15 (02:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;28;Madrid;11.4 (14:20);0.1 (08:50);5.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;28;Madrid;-0.4 (16:20);-3.5 (07:40);-2;54 (17:20);35 (22:00);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;28;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;28;Madrid;9.0 (15:30);2.2 (07:40);5.6;55 (00:40);23 (00:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;28;Madrid;8.3 (14:00);0.6 (09:00);4.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;28;Madrid;0;0;0;42 (01:00);21 (01:00);0;0;0;0;
Valdemorillo;28015;2017;1;28;Madrid;8.1 (17:40);2.7 (08:30);5.4;49 (05:00);25 (05:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;29;Madrid;3.1 (19:20);-2.8 (02:10);0.1;51 (18:20);21 (16:50);14.6;0;1;3.6;10
Aranjuez;28025-28041-28054;2017;1;29;Madrid;11.0 (15:20);2.6 (00:10);6.8;17 (16:30);8 (06:40);1.9;0;0;0.1;1.8
Rascafría;28034-28035-28040;2017;1;29;Madrid;4.7 (23:40);-0.8 (04:40);1.9;18 (23:40);5 (23:40);11.6;0;0.4;4;7.2
Buitrago del Lozoya;28003-28045-28044;2017;1;29;Madrid;4.2 (14:10);-1.4 (05:10);1.4;9 (23:30);4 (02:50);5;0;0;1.9;3.1
