Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Arganda del Rey;28051-28031-28052;2017;9;10;Madrid;26.1 (18:10);8.8 (08:00);17.5;27 (17:50);16 (00:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;10;Madrid;21.5 (17:40);9.3 (08:00);15.4;36 (08:50);21 (08:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;10;Madrid;25.7 (18:10);8.9 (08:20);17.3;24 (17:50);13 (18:10);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;10;Madrid;25.1 (18:40);7.3 (08:10);16.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;10;Madrid;24.1 (17:40);12.2 (07:30);18.2;27 (00:40);12 (01:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;10;Madrid;23.7 (16:00);8.3 (08:20);16;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;10;Madrid;15.3 (16:50);2.9 (07:50);9.1;62 (02:20);38 (01:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;10;Madrid;21.8 (16:40);9.3 (07:50);15.5;43 (01:50);24 (13:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;10;Madrid;22.9 (16:40);9.4 (08:10);16.1;41 (17:50);20 (17:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;10;Madrid;22.8 (18:50);10.3 (08:10);16.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;10;Madrid;22.9 (17:20);10.8 (06:10);16.8;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;10;Madrid;22.8 (15:40);10.8 (08:00);16.8;47 (03:00);27 (03:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;11;Madrid;17.7 (15:50);7.7 (07:50);12.7;64 (23:10);23 (23:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;11;Madrid;32.1 (16:30);10.6 (08:00);21.3;33 (15:30);17 (15:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;11;Madrid;24.0 (17:10);10.3 (08:10);17.2;41 (18:40);17 (18:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;11;Madrid;25.0 (18:00);10.6 (08:00);17.8;40 (23:30);19 (12:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;11;Madrid;22.1 (16:10);9.9 (08:10);16;33 (16:50);11 (18:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;11;Madrid;28.2 (17:50);10.5 (06:50);19.4;41 (19:40);20 (19:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;11;Madrid;30.6 (16:50);11.0 (08:10);20.8;48 (16:50);34 (18:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;9;11;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;11;Madrid;32.0 (18:00);11.0 (07:40);21.5;47 (18:00);26 (12:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;11;Madrid;26.0 (16:30);14.0 (03:50);20;42 (22:40);21 (22:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;11;Madrid;31.9 (16:10);12.5 (08:20);22.2;44 (17:30);24 (19:30);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;11;Madrid;30.6 (18:10);13.8 (02:30);22.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;11;Madrid;31.0 (15:40);15.6 (08:00);23.3;39 (19:20);19 (16:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;11;Madrid;30.7 (16:20);9.2 (07:10);20;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;11;Madrid;21.4 (17:00);8.7 (07:20);15;68 (19:00);44 (19:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;11;Madrid;26.6 (17:10);15.7 (07:10);21.2;49 (11:00);31 (11:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;11;Madrid;28.8 (16:50);15.3 (00:10);22;46 (09:40);24 (09:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;11;Madrid;28.3 (16:20);13.6 (08:00);20.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;11;Madrid;29.4 (17:40);18.0 (06:10);23.7;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;11;Madrid;28.9 (16:50);15.9 (07:40);22.4;45 (13:50);25 (16:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;12;Madrid;14.9 (15:20);5.7 (08:40);10.3;58 (00:30);22 (01:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;12;Madrid;29.2 (18:00);14.9 (07:50);22.1;26 (03:20);13 (03:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;12;Madrid;22.2 (16:50);9.2 (23:59);15.7;31 (00:20);11 (00:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;12;Madrid;22.3 (18:10);12.4 (23:50);17.3;37 (16:40);18 (11:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;12;Madrid;19.1 (18:10);8.1 (09:20);13.6;33 (14:40);11 (08:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;12;Madrid;25.4 (13:00);15.0 (07:50);20.2;24 (01:40);13 (01:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;12;Madrid;27.5 (16:40);16.1 (08:30);21.8;41 (00:50);29 (00:50);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;12;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;12;Madrid;28.6 (19:10);14.7 (06:50);21.7;32 (01:50);15 (02:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;12;Madrid;24.4 (17:40);13.7 (08:10);19;32 (15:50);11 (00:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;12;Madrid;28.3 (18:10);15.6 (07:50);21.9;48 (01:20);28 (01:20);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;12;Madrid;28.1 (17:20);17.0 (06:40);22.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;12;Madrid;27.1 (15:30);16.8 (07:40);21.9;36 (03:20);15 (03:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;12;Madrid;27.0 (16:50);14.8 (07:00);20.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;12;Madrid;18.4 (17:50);7.2 (08:50);12.8;67 (00:10);46 (03:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;12;Madrid;24.9 (17:40);13.6 (08:30);19.3;35 (02:10);23 (04:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;12;Madrid;26.4 (15:30);14.3 (09:00);20.3;46 (01:00);21 (01:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;12;Madrid;25.2 (18:00);14.9 (08:20);20.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;12;Madrid;25.8 (16:50);15.5 (07:20);20.6;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;12;Madrid;25.6 (17:00);15.2 (09:10);20.4;38 (02:30);24 (12:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;13;Madrid;22.1 (16:40);10.1 (08:40);16.1;32 (08:40);25 (08:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;13;Madrid;33.1 (18:00);11.7 (07:10);22.4;19 (19:10);10 (02:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;13;Madrid;28.1 (16:30);6.1 (07:30);17.1;18 (17:30);8 (15:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;13;Madrid;27.4 (17:20);7.3 (07:30);17.3;27 (19:00);13 (19:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;13;Madrid;24.0 (17:50);9.9 (06:50);16.9;25 (12:40);12 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;13;Madrid;28.2 (18:50);12.5 (07:00);20.4;32 (16:10);10 (14:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;13;Madrid;31.0 (17:40);12.4 (07:40);21.7;35 (15:10);19 (18:50);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;13;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;13;Madrid;32.4 (17:40);12.2 (07:30);22.3;26 (18:10);15 (15:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;13;Madrid;27.3 (16:40);14.1 (07:20);20.7;33 (22:40);15 (17:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;13;Madrid;31.3 (18:10);12.5 (08:20);21.9;31 (18:10);10 (18:00);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;13;Madrid;31.3 (18:30);11.2 (08:20);21.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;13;Madrid;30.7 (15:30);16.7 (08:10);23.7;25 (18:10);10 (18:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;13;Madrid;31.3 (16:20);11.0 (08:20);21.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;13;Madrid;23.0 (18:50);11.6 (06:00);17.3;28 (16:30);18 (23:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;13;Madrid;29.7 (17:20);12.1 (07:50);20.9;23 (17:40);9 (18:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;13;Madrid;30.4 (17:40);13.3 (08:10);21.8;33 (16:10);13 (15:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;13;Madrid;28.8 (17:40);13.4 (07:30);21.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;13;Madrid;29.8 (18:30);12.9 (08:10);21.3;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;13;Madrid;29.7 (17:20);14.6 (08:00);22.2;28 (16:30);15 (16:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;14;Madrid;17.6 (15:50);9.9 (08:40);13.8;39 (22:10);20 (22:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;14;Madrid;31.5 (15:40);12.2 (06:40);21.8;31 (14:40);13 (13:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;14;Madrid;24.3 (17:00);7.6 (06:50);15.9;30 (09:50);13 (14:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;14;Madrid;24.6 (17:10);12.2 (02:30);18.4;34 (14:50);20 (16:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;14;Madrid;21.5 (16:50);10.4 (08:00);15.9;28 (17:50);11 (05:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;14;Madrid;27.6 (14:50);14.2 (07:00);20.9;24 (23:50);10 (23:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;14;Madrid;30.3 (15:50);12.8 (08:20);21.5;42 (14:40);23 (17:40);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;14;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;14;Madrid;31.5 (16:20);11.9 (07:10);21.7;34 (16:30);23 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;14;Madrid;27.3 (16:00);16.1 (07:50);21.7;35 (17:40);19 (17:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;14;Madrid;32.1 (15:30);14.4 (08:20);23.2;32 (23:00);18 (23:10);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;14;Madrid;29.7 (15:20);16.4 (03:00);23.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;14;Madrid;30.6 (15:20);18.1 (08:10);24.4;31 (23:20);16 (23:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;14;Madrid;30.7 (15:20);11.2 (08:20);21;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;14;Madrid;20.7 (17:30);9.8 (08:00);15.3;55 (11:40);36 (11:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;14;Madrid;26.6 (17:30);17.2 (23:30);21.9;42 (03:20);25 (10:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;14;Madrid;28.2 (16:20);17.7 (08:20);23;40 (16:10);22 (11:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;14;Madrid;26.9 (18:10);13.7 (07:50);20.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;14;Madrid;27.9 (18:50);19.4 (08:00);23.6;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;14;Madrid;28.0 (15:50);17.6 (08:10);22.8;37 (15:20);17 (15:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;15;Madrid;12.0 (00:00);4.0 (22:20);8;40 (16:30);21 (00:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;15;Madrid;24.7 (17:50);13.2 (07:10);19;33 (14:10);19 (15:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;15;Madrid;17.4 (16:20);3.1 (23:59);10.2;33 (13:30);14 (11:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;15;Madrid;17.2 (16:50);9.5 (23:59);13.4;37 (11:40);19 (11:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;15;Madrid;14.6 (17:20);4.6 (23:59);9.6;40 (16:20);12 (11:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;15;Madrid;21.5 (15:00);12.7 (08:00);17.1;33 (19:40);15 (19:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;15;Madrid;22.6 (17:20);13.6 (08:10);18.1;45 (09:30);27 (10:40);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;15;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;15;Madrid;23.7 (16:20);14.3 (07:10);19;46 (12:10);25 (10:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;15;Madrid;19.6 (14:20);11.1 (23:59);15.4;38 (12:30);22 (23:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;15;Madrid;22.3 (15:30);13.5 (08:20);17.9;48 (10:10);22 (11:30);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;15;Madrid;22.9 (16:10);14.0 (07:40);18.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;15;Madrid;23.1 (16:00);14.1 (08:30);18.6;43 (10:00);20 (10:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;15;Madrid;22.5 (15:30);13.3 (07:50);17.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;15;Madrid;13.2 (15:30);3.2 (09:20);8.2;51 (20:00);33 (09:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;15;Madrid;19.6 (16:40);10.5 (08:50);15.1;40 (11:50);21 (12:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;15;Madrid;21.6 (16:00);11.5 (08:20);16.6;36 (17:00);16 (18:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;15;Madrid;18.7 (15:20);9.9 (06:30);14.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;15;Madrid;21.8 (00:10);12.1 (08:10);16.9;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;15;Madrid;20.3 (16:40);12.8 (07:40);16.5;36 (19:30);22 (19:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;16;Madrid;9.3 (16:20);2.0 (08:20);5.7;32 (14:30);15 (15:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;16;Madrid;23.5 (16:50);9.0 (08:10);16.3;26 (19:20);12 (15:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;16;Madrid;16.8 (17:30);0.2 (04:50);8.5;32 (15:40);11 (16:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;16;Madrid;16.4 (17:10);0.8 (07:50);8.6;34 (14:20);16 (15:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;16;Madrid;14.5 (15:50);1.2 (04:10);7.9;30 (15:50);9 (16:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;16;Madrid;19.4 (15:10);7.7 (05:00);13.5;31 (15:10);12 (18:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;16;Madrid;21.6 (16:30);9.3 (08:20);15.5;54 (16:50);27 (16:30);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;16;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;16;Madrid;23.4 (17:30);10.6 (07:50);17;27 (16:00);17 (16:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;16;Madrid;17.2 (16:00);5.9 (06:20);11.6;30 (01:10);21 (01:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;16;Madrid;23.0 (16:20);8.8 (07:50);15.9;37 (16:40);17 (01:20);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;16;Madrid;21.6 (17:20);9.5 (07:50);15.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;16;Madrid;21.2 (16:10);10.7 (08:30);16;28 (17:10);13 (16:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;16;Madrid;21.9 (15:10);9.6 (08:10);15.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;16;Madrid;12.2 (15:20);2.4 (07:20);7.3;43 (16:20);26 (16:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;16;Madrid;18.4 (12:20);6.8 (08:10);12.6;33 (15:20);18 (15:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;16;Madrid;19.7 (17:10);8.6 (05:50);14.2;42 (17:00);18 (14:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;16;Madrid;17.7 (13:30);6.9 (08:10);12.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;16;Madrid;20.6 (15:50);8.1 (08:10);14.4;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;16;Madrid;19.4 (16:40);8.6 (08:00);14;32 (00:20);16 (17:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;17;Madrid;15.0 (15:00);3.4 (08:20);9.2;27 (23:20);14 (00:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;17;Madrid;26.5 (17:40);4.5 (08:30);15.5;28 (18:00);14 (19:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;17;Madrid;20.0 (13:20);0.4 (08:10);10.2;30 (13:50);12 (14:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;17;Madrid;20.9 (17:00);0.2 (07:50);10.5;25 (17:20);12 (16:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;17;Madrid;18.3 (15:00);4.3 (00:30);11.3;27 (15:50);10 (15:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;17;Madrid;22.2 (17:10);5.9 (08:10);14.1;28 (13:20);11 (14:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;17;Madrid;25.1 (18:00);5.9 (08:10);15.5;55 (16:00);18 (16:10);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;17;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;17;Madrid;25.6 (18:20);5.9 (06:30);15.8;32 (14:30);22 (17:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;17;Madrid;21.1 (18:00);7.8 (07:10);14.5;34 (14:50);16 (15:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;17;Madrid;25.8 (17:30);5.8 (08:00);15.8;28 (18:00);14 (18:00);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;17;Madrid;24.9 (17:20);3.9 (07:50);14.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;17;Madrid;24.3 (15:30);10.7 (07:20);17.5;27 (16:50);10 (18:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;17;Madrid;24.7 (16:30);5.5 (07:50);15.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;17;Madrid;16.9 (15:10);3.3 (07:40);10.1;39 (19:30);27 (23:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;17;Madrid;22.3 (18:30);7.2 (08:10);14.7;27 (18:40);17 (18:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;17;Madrid;24.4 (16:00);7.1 (05:40);15.7;37 (23:50);20 (23:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;17;Madrid;21.5 (17:30);6.9 (08:10);14.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;17;Madrid;24.1 (18:40);7.1 (08:10);15.6;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;17;Madrid;22.9 (17:00);8.0 (07:30);15.4;30 (14:10);17 (15:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;18;Madrid;10.7 (17:00);3.4 (07:00);7;42 (18:30);26 (22:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;18;Madrid;25.6 (17:00);6.3 (08:00);16;36 (14:20);19 (15:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;18;Madrid;19.4 (17:40);6.0 (23:50);12.7;32 (11:00);12 (11:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;18;Madrid;19.1 (17:00);7.1 (04:00);13.1;40 (16:40);22 (07:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;18;Madrid;15.8 (17:10);6.0 (08:10);10.9;26 (14:00);9 (06:30);0.5;0;0.4;0.1;0
Madrid. El Goloso;28029-28036-28046;2017;9;18;Madrid;21.7 (13:30);9.6 (06:00);15.7;40 (14:50);15 (18:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;18;Madrid;23.9 (16:00);8.1 (07:40);16;52 (15:40);33 (14:30);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;18;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;18;Madrid;25.7 (17:20);7.1 (07:40);16.4;39 (14:40);23 (14:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;18;Madrid;20.2 (17:30);10.9 (08:40);15.6;40 (14:10);18 (13:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;18;Madrid;24.8 (17:10);11.3 (06:30);18;50 (14:10);26 (14:10);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;18;Madrid;23.5 (17:20);8.5 (05:00);16;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;18;Madrid;23.5 (14:50);13.3 (06:30);18.4;37 (14:40);17 (15:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;18;Madrid;24.6 (15:20);5.9 (08:00);15.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;18;Madrid;14.6 (17:00);3.9 (06:50);9.3;54 (17:30);35 (04:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;18;Madrid;20.7 (17:30);10.8 (08:10);15.8;42 (10:50);25 (07:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;18;Madrid;21.7 (16:30);11.6 (08:00);16.7;45 (05:00);23 (04:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;18;Madrid;21.9 (15:20);9.1 (05:40);15.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;18;Madrid;22.1 (17:30);13.2 (08:00);17.7;0;0;0;0;0;0;0
Valdemorillo;28015;2017;9;18;Madrid;21.5 (16:40);12.0 (08:40);16.8;40 (12:20);22 (18:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;9;19;Madrid;15.6 (15:40);5.9 (07:40);10.8;31 (00:30);22 (03:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;9;19;Madrid;28.0 (18:20);8.0 (06:40);18;26 (15:10);10 (17:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;9;19;Madrid;23.2 (17:50);4.5 (05:50);13.9;26 (12:00);10 (13:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;9;19;Madrid;22.1 (17:30);4.6 (06:50);13.4;28 (14:30);14 (14:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;9;19;Madrid;18.4 (17:00);5.2 (08:00);11.8;28 (12:10);9 (11:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;9;19;Madrid;24.5 (18:30);9.2 (03:10);16.8;16 (18:30);6 (13:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;9;19;Madrid;26.4 (18:30);8.5 (08:00);17.4;33 (14:20);13 (17:50);0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;9;19;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;9;19;Madrid;28.1 (17:40);7.2 (08:10);17.7;24 (15:10);13 (15:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;9;19;Madrid;24.3 (18:00);10.7 (07:40);17.5;24 (18:40);15 (18:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;9;19;Madrid;28.0 (17:30);8.2 (08:10);18.1;22 (23:20);13 (22:20);0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;9;19;Madrid;28.2 (18:10);7.5 (06:20);17.9;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;9;19;Madrid;25.8 (16:30);13.1 (07:00);19.4;19 (22:20);9 (22:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;9;19;Madrid;25.9 (15:30);7.4 (07:50);16.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;9;19;Madrid;18.5 (17:40);5.2 (06:20);11.8;54 (20:00);24 (04:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;9;19;Madrid;25.7 (17:00);11.3 (06:50);18.5;30 (17:30);18 (17:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;9;19;Madrid;26.9 (16:40);10.1 (07:00);18.5;28 (18:20);15 (04:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;9;19;Madrid;25.1 (17:40);10.8 (08:10);18;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;9;19;Madrid;26.8 (17:50);11.5 (08:30);19.1;0;0;0;0;0;0;0
