Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Madrid. El Goloso;28029-28036-28046;2017;5;10;Madrid;23.8 (18:20);8.4 (07:30);16.1;19 (16:00);8 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;10;Madrid;26.7 (18:10);6.8 (06:30);16.8;26 (10:40);17 (16:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;10;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;5;10;Madrid;28.2 (17:20);7.3 (07:20);17.8;21 (15:20);12 (15:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;10;Madrid;22.4 (19:10);9.3 (07:30);15.8;22 (14:40);12 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;10;Madrid;26.5 (17:00);6.5 (07:40);16.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;10;Madrid;26.8 (18:50);5.7 (06:50);16.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;10;Madrid;26.4 (16:10);12.3 (07:10);19.3;22 (10:20);12 (10:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;10;Madrid;26.4 (16:30);7.1 (07:30);16.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;10;Madrid;19.2 (19:30);4.4 (06:10);11.8;24 (14:00);16 (02:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;10;Madrid;26.3 (18:40);7.5 (06:50);16.9;17 (15:30);8 (03:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;10;Madrid;25.9 (18:00);6.8 (07:00);16.3;24 (02:30);13 (23:59);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;10;Madrid;23.2 (17:40);8.4 (07:10);15.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;10;Madrid;25.0 (18:00);7.2 (07:10);16.1;31 (01:20);15 (01:30);0;0;0;0;0
Valdemorillo;28015;2017;5;10;Madrid;25.1 (19:30);9.1 (07:30);17.1;25 (18:20);12 (02:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;11;Madrid;16.0 (16:50);3.4 (02:30);9.7;28 (15:40);12 (00:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;11;Madrid;28.2 (17:50);5.9 (07:30);17.1;27 (16:20);11 (12:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;11;Madrid;23.3 (19:10);2.0 (07:10);12.6;23 (14:20);9 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;11;Madrid;23.3 (18:10);3.3 (05:50);13.3;20 (12:50);9 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;11;Madrid;20.2 (17:50);3.9 (06:40);12.1;27 (18:10);7 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;11;Madrid;23.8 (18:20);8.4 (07:30);16.1;19 (16:00);8 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;11;Madrid;26.7 (18:10);6.8 (06:30);16.8;26 (10:40);17 (16:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;11;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;5;11;Madrid;28.2 (17:20);7.3 (07:20);17.8;21 (15:20);12 (15:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;11;Madrid;22.4 (19:10);9.3 (07:30);15.8;22 (14:40);12 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;11;Madrid;26.5 (17:00);6.5 (07:40);16.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;11;Madrid;26.8 (18:50);5.7 (06:50);16.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;11;Madrid;26.4 (16:10);12.3 (07:10);19.3;22 (10:20);12 (10:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;11;Madrid;26.4 (16:30);7.1 (07:30);16.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;11;Madrid;19.2 (19:30);4.4 (06:10);11.8;24 (14:00);16 (02:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;11;Madrid;26.3 (18:40);7.5 (06:50);16.9;17 (15:30);8 (03:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;11;Madrid;25.9 (18:00);6.8 (07:00);16.3;24 (02:30);13 (23:59);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;11;Madrid;23.2 (17:40);8.4 (07:10);15.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;11;Madrid;25.0 (18:00);7.2 (07:10);16.1;31 (01:20);15 (01:30);0;0;0;0;0
Valdemorillo;28015;2017;5;11;Madrid;25.1 (19:30);9.1 (07:30);17.1;25 (18:20);12 (02:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;12;Madrid;16.0 (16:50);3.4 (02:30);9.7;28 (15:40);12 (00:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;12;Madrid;28.2 (17:50);5.9 (07:30);17.1;27 (16:20);11 (12:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;12;Madrid;23.3 (19:10);2.0 (07:10);12.6;23 (14:20);9 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;12;Madrid;23.3 (18:10);3.3 (05:50);13.3;20 (12:50);9 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;12;Madrid;20.2 (17:50);3.9 (06:40);12.1;27 (18:10);7 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;12;Madrid;23.8 (18:20);8.4 (07:30);16.1;19 (16:00);8 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;12;Madrid;26.7 (18:10);6.8 (06:30);16.8;26 (10:40);17 (16:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;12;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;5;12;Madrid;28.2 (17:20);7.3 (07:20);17.8;21 (15:20);12 (15:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;12;Madrid;22.4 (19:10);9.3 (07:30);15.8;22 (14:40);12 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;12;Madrid;26.5 (17:00);6.5 (07:40);16.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;12;Madrid;26.8 (18:50);5.7 (06:50);16.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;12;Madrid;26.4 (16:10);12.3 (07:10);19.3;22 (10:20);12 (10:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;12;Madrid;26.4 (16:30);7.1 (07:30);16.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;12;Madrid;19.2 (19:30);4.4 (06:10);11.8;24 (14:00);16 (02:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;12;Madrid;26.3 (18:40);7.5 (06:50);16.9;17 (15:30);8 (03:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;12;Madrid;25.9 (18:00);6.8 (07:00);16.3;24 (02:30);13 (23:59);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;12;Madrid;23.2 (17:40);8.4 (07:10);15.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;12;Madrid;25.0 (18:00);7.2 (07:10);16.1;31 (01:20);15 (01:30);0;0;0;0;0
Valdemorillo;28015;2017;5;12;Madrid;25.1 (19:30);9.1 (07:30);17.1;25 (18:20);12 (02:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;13;Madrid;16.0 (16:50);3.4 (02:30);9.7;28 (15:40);12 (00:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;13;Madrid;28.2 (17:50);5.9 (07:30);17.1;27 (16:20);11 (12:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;13;Madrid;23.3 (19:10);2.0 (07:10);12.6;23 (14:20);9 (16:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;13;Madrid;23.3 (18:10);3.3 (05:50);13.3;20 (12:50);9 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;13;Madrid;20.2 (17:50);3.9 (06:40);12.1;27 (18:10);7 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;13;Madrid;23.8 (18:20);8.4 (07:30);16.1;19 (16:00);8 (17:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;13;Madrid;26.7 (18:10);6.8 (06:30);16.8;26 (10:40);17 (16:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;13;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;5;13;Madrid;28.2 (17:20);7.3 (07:20);17.8;21 (15:20);12 (15:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;13;Madrid;22.4 (19:10);9.3 (07:30);15.8;22 (14:40);12 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;13;Madrid;26.5 (17:00);6.5 (07:40);16.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;13;Madrid;26.8 (18:50);5.7 (06:50);16.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;13;Madrid;26.4 (16:10);12.3 (07:10);19.3;22 (10:20);12 (10:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;13;Madrid;26.4 (16:30);7.1 (07:30);16.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;13;Madrid;19.2 (19:30);4.4 (06:10);11.8;24 (14:00);16 (02:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;13;Madrid;26.3 (18:40);7.5 (06:50);16.9;17 (15:30);8 (03:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;13;Madrid;25.9 (18:00);6.8 (07:00);16.3;24 (02:30);13 (23:59);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;13;Madrid;23.2 (17:40);8.4 (07:10);15.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;13;Madrid;25.0 (18:00);7.2 (07:10);16.1;31 (01:20);15 (01:30);0;0;0;0;0
Valdemorillo;28015;2017;5;13;Madrid;25.1 (19:30);9.1 (07:30);17.1;25 (18:20);12 (02:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;14;Madrid;13.6 (17:10);3.0 (04:30);8.3;28 (17:30);16 (16:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;14;Madrid;25.4 (18:10);7.0 (06:00);16.2;24 (16:00);12 (16:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;14;Madrid;20.0 (16:00);4.9 (05:30);12.5;15 (15:40);7 (14:10);0.2;0;0;0.2;0
Buitrago del Lozoya;28003-28045-28044;2017;5;14;Madrid;19.6 (17:20);3.6 (06:10);11.6;22 (13:30);10 (14:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;14;Madrid;16.4 (15:50);5.2 (03:20);10.8;23 (16:10);11 (16:10);0.1;0;0.1;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;14;Madrid;21.3 (18:20);7.3 (06:20);14.3;22 (16:50);8 (16:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;14;Madrid;24.2 (18:00);8.2 (06:50);16.2;48 (16:40);23 (00:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;14;Madrid;24.4 (17:40);7.4 (07:20);15.9;24 (14:10);15 (16:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;5;14;Madrid;24.1 (18:50);7.5 (06:00);15.8;25 (16:30);14 (16:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;14;Madrid;20.0 (17:30);8.3 (05:40);14.2;30 (17:40);13 (14:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;14;Madrid;24.5 (17:20);7.9 (07:50);16.2;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;14;Madrid;23.4 (18:40);6.7 (05:30);15;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;14;Madrid;23.3 (16:50);10.9 (06:10);17.1;26 (18:00);10 (18:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;14;Madrid;24.0 (17:00);7.6 (06:50);15.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;14;Madrid;14.9 (16:20);3.7 (02:10);9.3;38 (15:10);21 (02:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;14;Madrid;22.7 (17:40);8.8 (05:20);15.8;22 (15:50);9 (15:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;14;Madrid;23.1 (17:20);8.8 (03:40);16;31 (15:50);14 (18:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;14;Madrid;19.3 (17:30);7.9 (07:10);13.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;14;Madrid;21.6 (17:50);6.9 (04:50);14.3;26 (16:10);15 (16:20);0;0;0;0;0
Valdemorillo;28015;2017;5;14;Madrid;21.8 (17:20);8.8 (05:40);15.3;28 (15:00);17 (15:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;15;Madrid;16.7 (14:50);6.2 (02:20);11.5;37 (09:40);24 (08:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;15;Madrid;28.7 (17:00);9.9 (06:20);19.3;18 (07:30);11 (08:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;15;Madrid;23.4 (16:20);4.1 (07:00);13.7;18 (12:40);8 (12:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;15;Madrid;22.6 (16:50);4.8 (07:20);13.7;31 (11:50);9 (11:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;15;Madrid;19.7 (16:30);7.1 (05:40);13.4;27 (11:20);14 (11:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;15;Madrid;24.5 (18:50);10.3 (07:20);17.4;21 (13:30);9 (13:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;15;Madrid;27.6 (16:50);9.5 (07:20);18.6;30 (13:50);13 (12:50);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;15;Madrid;27.5 (16:20);9.3 (06:40);18.4;24 (16:10);14 (16:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;5;15;Madrid;28.3 (17:00);10.2 (07:00);19.2;22 (12:10);11 (13:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;15;Madrid;22.7 (16:50);12.1 (06:50);17.4;27 (15:00);10 (15:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;15;Madrid;26.7 (16:50);9.5 (07:10);18.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;15;Madrid;26.6 (16:20);8.5 (07:20);17.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;15;Madrid;26.7 (16:20);13.7 (07:10);20.2;19 (16:50);9 (07:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;15;Madrid;27.9 (16:40);9.6 (07:10);18.8;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;15;Madrid;17.8 (18:20);8.1 (02:10);12.9;38 (12:00);20 (11:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;15;Madrid;25.8 (18:30);9.7 (07:10);17.7;19 (14:10);9 (11:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;15;Madrid;25.5 (16:20);9.8 (07:20);17.7;24 (14:50);12 (02:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;15;Madrid;22.7 (17:40);10.3 (06:50);16.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;15;Madrid;24.5 (18:00);10.2 (06:20);17.3;27 (01:10);13 (01:20);0;0;0;0;0
Valdemorillo;28015;2017;5;15;Madrid;25.1 (16:20);11.7 (07:00);18.4;18 (02:40);12 (02:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;16;Madrid;20.7 (16:20);9.8 (06:00);15.3;33 (17:20);18 (08:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;16;Madrid;31.2 (17:50);13.3 (06:40);22.3;24 (16:10);14 (23:59);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;16;Madrid;26.4 (17:10);7.2 (07:00);16.8;19 (16:00);9 (17:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;16;Madrid;26.1 (18:10);9.0 (07:10);17.6;21 (16:10);11 (05:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;16;Madrid;22.5 (16:40);10.2 (05:50);16.3;28 (14:50);11 (13:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;16;Madrid;27.4 (18:10);13.8 (05:50);20.6;19 (14:30);8 (14:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;16;Madrid;30.3 (18:10);13.9 (07:00);22.1;26 (14:20);14 (16:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;16;Madrid;31.2 (18:40);13.5 (07:00);22.4;31 (16:50);12 (02:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;5;16;Madrid;31.6 (18:30);14.2 (07:40);22.9;37 (17:20);12 (15:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;16;Madrid;25.3 (16:20);14.3 (07:00);19.8;24 (03:50);10 (16:00);0.1;0;0.1;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;16;Madrid;29.6 (17:40);13.4 (07:10);21.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;16;Madrid;30.1 (18:00);12.6 (04:40);21.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;16;Madrid;30.0 (16:20);16.9 (06:30);23.4;21 (15:20);11 (01:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;16;Madrid;29.5 (16:10);14.6 (07:30);22.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;16;Madrid;21.2 (17:40);11.6 (05:40);16.4;31 (15:10);16 (08:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;5;16;Madrid;28.7 (16:50);12.4 (06:50);20.6;20 (17:10);9 (14:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;16;Madrid;28.9 (18:20);14.8 (03:10);21.8;27 (14:40);11 (14:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;16;Madrid;26.2 (17:30);12.5 (07:00);19.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;16;Madrid;27.8 (17:40);12.9 (07:10);20.3;21 (18:00);12 (14:20);0;0;0;0;0
Valdemorillo;28015;2017;5;16;Madrid;27.8 (18:00);14.4 (06:00);21.1;23 (16:00);13 (06:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;17;Madrid;19.6 (14:00);8.1 (22:40);13.9;45 (07:50);30 (07:40);0.6;0;0;0;0.6
Aranjuez;28025-28041-28054;2017;5;17;Madrid;29.2 (17:50);17.3 (06:50);23.3;33 (20:00);20 (00:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;17;Madrid;23.3 (15:40);7.8 (23:59);15.5;49 (17:20);22 (17:40);0.2;0;0;0;0.2
Buitrago del Lozoya;28003-28045-28044;2017;5;17;Madrid;24.2 (16:40);10.5 (23:59);17.4;41 (18:10);21 (18:00);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;17;Madrid;19.9 (15:10);8.3 (23:20);14.1;39 (13:40);19 (13:40);10;0;0;8.7;1.3
Madrid. El Goloso;28029-28036-28046;2017;5;17;Madrid;26.1 (17:40);14.5 (06:40);20.3;22 (14:30);8 (14:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;17;Madrid;29.4 (16:50);15.9 (07:00);22.6;41 (17:10);24 (20:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;17;Madrid;29.9 (17:10);15.3 (07:20);22.6;44 (01:20);28 (02:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;5;17;Madrid;29.4 (15:50);16.6 (07:10);23;36 (01:20);20 (20:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;17;Madrid;24.0 (16:30);14.8 (05:30);19.4;28 (18:20);12 (02:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;17;Madrid;28.8 (17:50);16.4 (06:30);22.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;17;Madrid;28.2 (16:30);15.1 (06:30);21.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;5;17;Madrid;28.8 (16:40);17.7 (06:10);23.3;27 (01:20);13 (18:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;5;17;Madrid;28.9 (17:00);16.5 (08:10);22.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;5;17;Madrid;19.1 (15:40);9.0 (23:30);14.1;45 (16:50);28 (17:50);0.1;0;0;0;0.1
Alpedrete;28019-28014-28012;2017;5;17;Madrid;27.1 (14:50);14.9 (23:59);21;46 (17:30);27 (17:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;5;17;Madrid;27.9 (16:10);15.9 (05:40);21.9;51 (18:00);27 (18:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;5;17;Madrid;23.4 (15:30);13.3 (07:20);18.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;17;Madrid;25.7 (17:00);15.9 (06:50);20.8;37 (18:00);18 (18:00);0;0;0;0;0
Valdemorillo;28015;2017;5;17;Madrid;26.2 (17:30);15.6 (07:30);20.9;37 (18:10);24 (18:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;18;Madrid;10.0 (01:30);2.5 (22:00);6.3;51 (15:40);24 (15:40);17.4;0;14.4;3;0
Aranjuez;28025-28041-28054;2017;5;18;Madrid;22.6 (16:20);12.3 (23:50);17.5;41 (17:20);23 (15:30);1.8;0;1.8;0;0
Rascafría;28034-28035-28040;2017;5;18;Madrid;14.8 (17:40);4.6 (23:59);9.7;42 (12:50);15 (11:50);4.2;0;3.4;0.8;0
Buitrago del Lozoya;28003-28045-28044;2017;5;18;Madrid;0;0;0;0;0;0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;18;Madrid;9.7 (09:00);3.8 (23:59);6.7;41 (19:10);15 (19:30);5.1;0;2.3;2.8;0
Madrid. El Goloso;28029-28036-28046;2017;5;18;Madrid;19.3 (13:20);12.6 (23:50);15.9;42 (14:30);22 (14:40);1.4;0.6;0.8;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;18;Madrid;23.4 (12:20);12.0 (23:59);17.7;54 (14:00);40 (15:50);3.6;2.8;0.8;0;0
Alcala de Henares;28022-28027-28037;2017;5;18;Madrid;20.4 (13:10);11.1 (23:59);15.8;49 (16:50);31 (16:30);2.2;0;2.2;0;0
Arganda del Rey;28051-28031-28052;2017;5;18;Madrid;22.6 (17:30);12.5 (23:59);17.6;48 (20:30);28 (14:30);5;2.8;2.2;0;0
Colmenar Viejo;28039-28038-28032;2017;5;18;Madrid;16.9 (13:10);10.5 (23:59);13.7;52 (15:20);26 (15:30);2.4;0.3;2.1;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;18;Madrid;21.8 (15:30);12.4 (23:20);17.1;0;0;3.1;2.6;0.5;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;18;Madrid;20.0 (18:10);10.5 (23:30);15.3;0;0;1.6;0.8;0.8;0;0
Madrid. Retiro;28001-28004-28009;2017;5;18;Madrid;20.4 (00:10);14.7 (07:00);17.5;45 (15:10);19 (15:10);5.7;4.4;1.3;0;0
Tielmes;28002-28003-28043;2017;5;18;Madrid;22.2 (16:10);12.7 (23:59);17.5;0;0;4.4;0;4.4;0;0
Puerto Alto del León;28049-28054-28053;2017;5;18;Madrid;11.2 (00:40);4.4 (12:10);7.8;71 (14:30);45 (14:10);6.9;0;6.4;0.5;0
Alpedrete;28019-28014-28012;2017;5;18;Madrid;16.7 (18:00);10.7 (10:40);13.7;55 (12:30);32 (12:30);1.8;0;1.8;0;0
Torrelodones;28018-28010-28008;2017;5;18;Madrid;18.5 (16:40);10.8 (22:10);14.7;64 (13:30);33 (13:20);1.1;0.5;0.6;0;0
Rozas de Puerto Real;28017-28007;2017;5;18;Madrid;17.5 (15:50);11.3 (23:59);14.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;5;18;Madrid;19.6 (00:10);10.4 (07:30);15;52 (14:00);24 (15:10);12.8;0;12.8;0;0
Valdemorillo;28015;2017;5;18;Madrid;17.6 (18:00);12.3 (23:59);15;48 (14:40);28 (14:30);0.8;0;0.8;0;0
Puerto de Navacerrada;28048-28047-28023;2017;5;19;Madrid;10.0 (16:40);-1.3 (05:20);4.4;31 (18:30);21 (21:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;5;19;Madrid;24.8 (19:10);5.5 (07:20);15.1;25 (14:50);13 (17:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;5;19;Madrid;17.4 (18:20);3.5 (04:10);10.4;31 (13:30);14 (13:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;5;19;Madrid;17.6 (15:50);3.4 (05:00);10.5;33 (07:30);18 (16:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;5;19;Madrid;14.1 (17:30);1.8 (06:00);8;33 (14:40);8 (15:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;5;19;Madrid;20.8 (16:50);6.9 (07:00);13.8;26 (15:30);10 (21:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;5;19;Madrid;24.1 (17:10);6.3 (07:10);15.2;46 (15:30);24 (20:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;5;19;Madrid;24.5 (18:20);5.6 (07:00);15;30 (18:30);18 (18:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;5;19;Madrid;24.8 (18:50);6.5 (06:20);15.6;31 (18:00);16 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;5;19;Madrid;19.5 (17:10);6.0 (06:40);12.8;43 (15:20);16 (18:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;5;19;Madrid;24.8 (17:40);6.5 (07:30);15.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;5;19;Madrid;23.6 (17:10);6.0 (07:20);14.8;0;0;0;0;0;0;0
