Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Madrid Aeropuerto;28055-28050-28033;2017;2;19;Madrid;14.6 (17:30);3.8 (02:00);9.2;37 (20:20);19 (20:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;19;Madrid;15.9 (17:10);3.8 (01:30);9.8;33 (19:40);22 (19:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;19;Madrid;15.5 (17:20);4.7 (02:10);10.1;23 (10:40);14 (10:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;19;Madrid;11.3 (17:10);3.6 (09:00);7.5;38 (21:20);27 (21:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;19;Madrid;14.0 (16:00);4.8 (02:20);9.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;19;Madrid;14.7 (16:50);2.3 (02:30);8.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;19;Madrid;13.6 (17:10);7.3 (09:10);10.5;31 (08:50);15 (11:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;19;Madrid;14.8 (15:50);3.7 (05:50);9.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;19;Madrid;7.7 (15:40);0.0 (00:10);3.8;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;19;Madrid;13.5 (14:30);5.7 (02:40);9.6;36 (11:10);21 (11:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;19;Madrid;13.4 (16:10);5.2 (02:30);9.3;36 (10:30);16 (21:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;19;Madrid;11.1 (16:30);4.2 (23:59);7.7;0;0;0.8;0.8;0;0;0
Robledo de Chavela;28016-28006;2017;2;19;Madrid;0;0;0;28 (09:30);16 (16:10);0;0;0;0;
Valdemorillo;28015;2017;2;19;Madrid;12.9 (16:30);4.8 (03:00);8.8;31 (09:20);16 (09:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;20;Madrid;9.1 (15:00);-0.6 (03:50);4.3;39 (23:20);23 (00:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;20;Madrid;16.5 (17:00);-0.7 (08:10);7.9;30 (14:10);18 (13:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;20;Madrid;14.0 (15:30);-4.1 (07:30);5;16 (17:20);8 (17:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;20;Madrid;12.9 (13:40);-3.7 (05:40);4.6;22 (14:20);11 (14:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;20;Madrid;12.9 (15:30);-0.6 (03:10);6.1;17 (12:00);8 (16:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;20;Madrid;13.3 (17:10);1.8 (04:20);7.6;22 (10:10);11 (12:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;20;Madrid;14.9 (17:00);0.2 (08:00);7.5;22 (12:50);13 (21:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;20;Madrid;15.6 (17:20);0.1 (04:40);7.9;18 (10:50);13 (08:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;20;Madrid;16.0 (17:00);1.2 (04:40);8.6;19 (15:10);11 (16:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;20;Madrid;11.3 (16:30);2.5 (06:30);6.9;43 (14:10);17 (10:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;20;Madrid;14.5 (15:40);2.3 (04:30);8.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;20;Madrid;15.9 (16:40);-0.5 (04:50);7.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;20;Madrid;13.9 (17:10);5.1 (08:30);9.5;22 (22:00);11 (22:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;20;Madrid;15.7 (15:20);-0.6 (07:30);7.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;20;Madrid;8.0 (16:40);-0.2 (05:20);3.9;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;20;Madrid;15.2 (16:20);0.5 (08:10);7.8;18 (13:30);9 (14:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;20;Madrid;14.0 (16:50);2.4 (07:50);8.2;27 (12:10);14 (11:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;20;Madrid;11.6 (16:20);1.0 (07:40);6.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;20;Madrid;0;0;0;27 (11:50);17 (11:50);0;0;0;0;
Valdemorillo;28015;2017;2;20;Madrid;13.7 (17:00);2.6 (07:10);8.1;28 (11:20);14 (11:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;21;Madrid;10.7 (14:30);1.8 (05:30);6.2;46 (23:59);31 (04:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;21;Madrid;18.9 (16:40);-1.1 (04:10);8.9;24 (13:20);13 (15:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;21;Madrid;15.8 (16:00);-4.3 (07:40);5.8;14 (14:50);6 (14:00);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;21;Madrid;15.0 (14:30);-4.3 (04:30);5.3;14 (11:40);8 (19:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;21;Madrid;14.2 (16:40);0.0 (05:50);7.1;27 (12:10);15 (11:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;21;Madrid;15.4 (17:00);-0.3 (06:20);7.5;17 (17:00);9 (13:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;21;Madrid;17.4 (17:30);-0.2 (07:10);8.6;17 (11:30);14 (22:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;21;Madrid;17.9 (16:50);-1.8 (07:40);8;18 (17:00);11 (17:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;21;Madrid;18.2 (17:20);0.4 (04:40);9.3;18 (15:10);12 (16:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;21;Madrid;14.4 (17:00);2.5 (08:00);8.4;36 (14:00);19 (01:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;21;Madrid;16.4 (16:40);-0.5 (08:10);7.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;21;Madrid;17.7 (17:10);-1.4 (08:00);8.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;21;Madrid;16.1 (16:50);5.0 (05:50);10.6;21 (01:00);10 (01:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;21;Madrid;17.7 (15:40);-0.7 (04:50);8.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;21;Madrid;9.8 (15:10);0.1 (07:20);5;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;21;Madrid;17.0 (15:40);0.4 (07:10);8.7;18 (16:00);10 (17:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;21;Madrid;17.3 (16:30);0.8 (07:00);9;0;0;0;0;0;0;
Rozas de Puerto Real;28017-28007;2017;2;21;Madrid;14.0 (17:00);0.9 (08:00);7.4;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;21;Madrid;0;0;0;23 (12:40);14 (11:50);0;0;0;0;
Valdemorillo;28015;2017;2;21;Madrid;16.1 (16:50);2.0 (07:10);9.1;21 (12:10);12 (09:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;22;Madrid;10.9 (16:00);4.0 (02:30);7.4;45 (20:40);27 (03:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;22;Madrid;21.2 (16:10);1.2 (07:10);11.2;24 (16:40);16 (16:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;22;Madrid;17.3 (15:00);-2.6 (07:40);7.3;14 (15:50);6 (16:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;22;Madrid;17.3 (14:30);-1.8 (03:30);7.7;16 (14:00);7 (00:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;22;Madrid;15.0 (16:40);3.2 (03:00);9.1;51 (17:00);16 (15:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;22;Madrid;18.3 (16:40);1.8 (05:00);10;19 (13:10);8 (13:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;22;Madrid;19.7 (16:30);1.3 (07:10);10.5;21 (12:30);16 (23:59);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;22;Madrid;20.3 (16:10);2.6 (01:50);11.4;20 (05:50);13 (10:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;22;Madrid;20.9 (16:20);1.6 (07:20);11.2;17 (20:50);9 (14:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;22;Madrid;16.9 (15:30);7.2 (02:30);12;38 (21:30);10 (12:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;22;Madrid;19.1 (15:50);2.1 (07:50);10.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;22;Madrid;19.9 (16:40);-0.2 (06:10);9.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;22;Madrid;18.7 (16:20);7.4 (08:10);13.1;25 (08:20);14 (08:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;22;Madrid;20.5 (16:40);2.2 (03:30);11.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;22;Madrid;12.4 (14:40);3.3 (02:10);7.8;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;22;Madrid;18.8 (15:40);3.2 (06:50);11;19 (13:10);9 (13:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;22;Madrid;0;0;0;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;22;Madrid;16.2 (16:40);3.9 (04:10);10.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;22;Madrid;0;0;0;23 (13:00);14 (13:00);0;0;0;0;
Valdemorillo;28015;2017;2;22;Madrid;18.5 (17:00);5.9 (03:30);12.2;22 (12:40);13 (16:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;23;Madrid;7.4 (12:00);2.9 (23:40);5.2;48 (03:50);30 (03:50);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;23;Madrid;15.8 (16:50);6.5 (08:10);11.2;23 (21:50);12 (21:50);1.1;0;0;0.1;1
Rascafría;28034-28035-28040;2017;2;23;Madrid;13.1 (15:10);1.4 (08:00);7.3;9 (16:10);5 (13:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;23;Madrid;12.9 (13:20);2.1 (04:50);7.5;15 (13:40);8 (08:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;23;Madrid;10.2 (01:10);6.1 (08:00);8.1;31 (01:30);16 (13:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;23;Madrid;14.8 (15:50);6.7 (05:20);10.8;19 (23:59);13 (23:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;23;Madrid;14.6 (16:50);6.4 (06:20);10.5;30 (22:10);20 (23:00);0.7;0;0;0;0.7
Alcala de Henares;28022-28027-28037;2017;2;23;Madrid;15.7 (15:10);7.1 (07:10);11.4;19 (04:40);13 (11:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;23;Madrid;15.7 (16:30);7.3 (04:30);11.5;18 (22:20);11 (21:30);1.2;0;0;0;1.2
Colmenar Viejo;28039-28038-28032;2017;2;23;Madrid;13.3 (12:50);7.5 (23:40);10.4;23 (12:10);15 (22:30);0.1;0;0;0;0.1
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;23;Madrid;14.9 (14:50);6.7 (08:30);10.8;0;0;1.1;0;0;0;1.1
Pozuelo de Alarcón;28030-28028-28026;2017;2;23;Madrid;15.3 (14:50);5.3 (05:20);10.3;0;0;0.4;0;0;0;0.4
Madrid. Retiro;28001-28004-28009;2017;2;23;Madrid;15.2 (14:20);10.5 (23:59);12.8;23 (23:59);10 (23:50);1.4;0;0;0;1.4
Tielmes;28002-28003-28043;2017;2;23;Madrid;15.9 (16:20);7.4 (05:10);11.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;23;Madrid;8.5 (13:00);4.5 (23:40);6.5;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;23;Madrid;14.9 (12:40);6.7 (05:40);10.8;19 (22:40);7 (22:40);0.2;0;0;0;0.2
Torrelodones;28018-28010-28008;2017;2;23;Madrid;14.7 (12:40);8.2 (04:10);11.4;25 (22:30);10 (13:10);0.5;0;0;0;0.5
Rozas de Puerto Real;28017-28007;2017;2;23;Madrid;12.4 (12:50);7.7 (08:10);10;0;0;0.4;0;0;0;0.4
Robledo de Chavela;28016-28006;2017;2;23;Madrid;0;0;0;18 (12:40);10 (12:30);0;0;0;0;0.3
Valdemorillo;28015;2017;2;23;Madrid;14.1 (14:20);8.7 (07:40);11.4;28 (22:10);14 (22:10);0.2;0;0;0;0.2
Puerto de Navacerrada;28048-28047-28023;2017;2;24;Madrid;5.5 (12:50);-1.4 (21:50);2.1;35 (16:30);23 (19:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;24;Madrid;17.5 (16:40);4.5 (07:50);11;18 (14:10);9 (14:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;24;Madrid;12.6 (12:40);-1.6 (23:59);5.5;31 (17:50);12 (17:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;24;Madrid;12.9 (13:30);0.3 (23:59);6.6;36 (15:50);18 (15:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;24;Madrid;9.3 (14:30);0.0 (23:10);4.7;38 (15:00);14 (14:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;24;Madrid;16.0 (17:20);4.8 (23:20);10.4;18 (17:30);10 (17:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;24;Madrid;17.2 (16:10);6.4 (08:10);11.8;32 (19:50);22 (20:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;24;Madrid;17.6 (16:30);5.9 (08:10);11.8;25 (20:30);17 (12:50);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;24;Madrid;17.8 (16:10);6.7 (03:10);12.2;30 (21:30);18 (20:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;24;Madrid;14.4 (15:00);4.4 (23:40);9.4;29 (15:20);15 (15:30);0.1;0.1;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;24;Madrid;17.3 (16:20);6.7 (08:00);12;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;24;Madrid;17.7 (15:50);5.2 (08:00);11.5;0;0;0.8;0.4;0.2;0.2;0
Madrid. Retiro;28001-28004-28009;2017;2;24;Madrid;16.9 (17:10);8.4 (08:10);12.6;28 (23:00);14 (22:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;24;Madrid;17.0 (15:10);5.7 (07:10);11.3;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;24;Madrid;8.3 (14:30);-1.8 (23:59);3.3;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;24;Madrid;15.8 (14:20);5.6 (23:59);10.7;39 (18:30);20 (17:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;24;Madrid;16.3 (14:40);4.3 (23:10);10.3;38 (15:50);21 (15:50);0.1;0.1;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;24;Madrid;14.2 (15:10);6.1 (23:59);10.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;24;Madrid;15.9 (14:40);4.7 (23:59);10.3;46 (20:00);24 (20:30);0.1;0.1;0;0;0
Valdemorillo;28015;2017;2;24;Madrid;16.1 (15:10);5.3 (23:59);10.7;38 (15:40);22 (15:40);0.6;0.6;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;25;Madrid;10.0 (15:20);1.0 (00:10);5.5;26 (12:30);16 (13:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;25;Madrid;18.8 (16:40);-1.3 (08:00);8.7;21 (00:20);12 (00:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;25;Madrid;19.1 (15:10);-3.5 (07:30);7.8;26 (14:20);9 (13:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;25;Madrid;18.1 (14:30);-3.2 (06:30);7.5;30 (12:00);15 (11:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;25;Madrid;13.7 (15:00);-0.8 (05:10);6.4;28 (12:50);8 (14:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;25;Madrid;16.7 (17:30);-0.3 (07:50);8.2;18 (16:20);7 (15:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;25;Madrid;17.6 (17:10);-0.4 (07:40);8.6;37 (14:20);14 (16:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;25;Madrid;17.9 (17:10);-1.9 (08:10);8;21 (14:10);13 (16:00);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;25;Madrid;17.7 (16:40);0.2 (06:50);9;21 (14:50);14 (16:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;25;Madrid;15.0 (16:50);3.1 (05:40);9;31 (04:40);11 (05:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;25;Madrid;17.7 (16:50);0.5 (08:00);9.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;25;Madrid;18.6 (17:10);-1.7 (07:50);8.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;25;Madrid;17.3 (17:20);3.9 (07:40);10.6;20 (15:30);9 (15:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;25;Madrid;17.2 (17:00);-1.5 (08:10);7.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;25;Madrid;10.9 (15:20);-1.8 (00:10);4.5;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;25;Madrid;18.6 (15:30);0.3 (06:20);9.5;25 (19:20);15 (19:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;25;Madrid;17.4 (16:40);1.9 (08:10);9.6;19 (16:30);10 (20:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;25;Madrid;14.8 (15:50);2.3 (06:00);8.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;25;Madrid;18.5 (17:30);1.0 (06:10);9.8;23 (15:10);11 (15:20);0;0;0;0;0
Valdemorillo;28015;2017;2;25;Madrid;16.8 (16:50);1.3 (08:00);9;18 (15:30);11 (14:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;26;Madrid;11.0 (15:20);2.4 (23:10);6.7;24 (16:40);12 (01:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;26;Madrid;15.4 (17:00);2.3 (06:10);8.8;27 (14:00);14 (14:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;26;Madrid;18.0 (15:00);-2.3 (07:20);7.9;26 (16:40);11 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;26;Madrid;13.6 (11:40);-2.4 (06:10);5.6;22 (13:40);13 (13:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;26;Madrid;14.7 (16:10);2.3 (07:10);8.5;22 (16:10);8 (15:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;26;Madrid;13.8 (16:00);0.9 (07:30);7.4;16 (15:20);7 (15:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;26;Madrid;14.9 (16:50);1.6 (06:50);8.2;48 (16:30);19 (18:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;26;Madrid;15.0 (16:50);1.4 (07:20);8.2;24 (14:30);17 (14:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;26;Madrid;15.2 (16:10);2.2 (05:50);8.7;26 (16:40);19 (17:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;26;Madrid;12.1 (16:20);3.9 (23:59);8;24 (16:00);14 (15:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;26;Madrid;14.8 (16:00);1.8 (07:50);8.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;26;Madrid;15.2 (16:00);0.3 (06:00);7.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;26;Madrid;14.3 (16:40);6.6 (06:30);10.5;26 (21:50);12 (18:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;26;Madrid;14.6 (15:50);1.8 (06:00);8.2;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;26;Madrid;10.5 (12:50);2.2 (06:20);6.4;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;26;Madrid;15.7 (16:10);3.1 (08:10);9.4;17 (12:10);9 (15:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;26;Madrid;14.8 (15:10);2.6 (07:20);8.7;23 (14:20);11 (17:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;26;Madrid;8.5 (00:00);5.6 (06:10);7;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;26;Madrid;13.4 (14:50);2.3 (08:30);7.8;24 (14:20);13 (11:20);0;0;0;0;0
Valdemorillo;28015;2017;2;26;Madrid;13.2 (15:20);3.8 (06:30);8.5;21 (12:40);13 (17:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;27;Madrid;7.3 (14:00);-1.4 (10:40);3;50 (19:30);18 (10:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;27;Madrid;14.8 (16:50);7.1 (23:59);11;36 (16:50);17 (17:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;27;Madrid;12.9 (13:30);-0.6 (05:30);6.1;57 (22:00);24 (22:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;27;Madrid;12.7 (14:50);3.9 (00:00);8.3;37 (15:20);21 (15:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;27;Madrid;10.3 (14:40);2.0 (10:00);6.2;39 (14:50);13 (20:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;27;Madrid;12.5 (14:30);5.9 (05:10);9.2;28 (15:40);13 (14:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;27;Madrid;13.7 (14:20);6.6 (01:10);10.1;59 (15:10);34 (23:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;27;Madrid;14.2 (14:40);6.9 (01:30);10.5;38 (15:40);25 (15:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;27;Madrid;13.4 (17:20);4.9 (02:00);9.1;42 (15:50);30 (16:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;27;Madrid;11.2 (13:30);3.4 (00:40);7.3;36 (12:40);22 (15:50);0.2;0.1;0.1;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;27;Madrid;13.2 (14:50);6.5 (03:10);9.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;27;Madrid;13.7 (17:10);5.3 (01:20);9.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;27;Madrid;13.4 (14:00);7.4 (02:50);10.4;39 (20:40);17 (15:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;27;Madrid;13.1 (16:00);8.0 (07:30);10.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;2;27;Madrid;8.9 (14:20);0.0 (10:30);4.4;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;27;Madrid;14.4 (16:30);3.0 (02:00);8.7;41 (10:40);24 (10:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;27;Madrid;13.3 (17:20);5.0 (01:20);9.2;44 (10:50);21 (10:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;27;Madrid;8.4 (15:10);5.0 (06:20);6.7;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;27;Madrid;12.2 (16:40);2.9 (02:10);7.5;69 (20:00);20 (23:20);0;0;0;0;0
Valdemorillo;28015;2017;2;27;Madrid;12.4 (16:30);4.6 (00:00);8.5;34 (15:20);23 (15:30);0.2;0;0.2;0;0
Puerto de Navacerrada;28048-28047-28023;2017;2;28;Madrid;1.1 (13:20);-2.0 (05:00);-0.4;68 (20:30);26 (23:59);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;2;28;Madrid;14.2 (15:40);6.7 (00:30);10.4;42 (13:40);24 (13:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;2;28;Madrid;8.7 (13:40);4.2 (03:10);6.4;62 (13:30);26 (07:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;2;28;Madrid;9.0 (10:30);4.7 (07:10);6.8;45 (21:50);23 (23:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;2;28;Madrid;5.2 (16:10);1.3 (07:40);3.2;42 (21:50);16 (17:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;2;28;Madrid;11.7 (13:20);5.8 (07:30);8.8;30 (12:00);13 (00:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;2;28;Madrid;13.0 (13:40);7.7 (06:10);10.3;59 (12:00);31 (13:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;2;28;Madrid;14.2 (14:00);6.8 (07:20);10.5;46 (14:10);31 (16:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;2;28;Madrid;13.1 (14:10);7.1 (07:10);10.1;45 (14:50);31 (15:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;2;28;Madrid;10.5 (12:20);4.7 (07:10);7.6;48 (10:20);26 (10:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;2;28;Madrid;12.5 (13:10);6.2 (07:50);9.3;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;2;28;Madrid;12.1 (16:30);6.5 (06:40);9.3;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;2;28;Madrid;12.6 (14:30);7.3 (06:20);10;39 (13:30);21 (13:40);0;0;0;0;0
Tielmes;28002-28003-28043;2017;2;28;Madrid;13.4 (15:40);7.3 (06:10);10.3;0;0;0;0;0;0;0
