Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Madrid Aeropuerto;28055-28050-28033;2017;4;20;Madrid;20.3 (16:30);9.9 (07:50);15.1;42 (20:40);31 (20:40);2.2;1.3;0.9;0;0
Alcala de Henares;28022-28027-28037;2017;4;20;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;20;Madrid;20.2 (16:30);10.2 (07:10);15.2;46 (21:30);29 (21:00);1;0;1;0;0
Colmenar Viejo;28039-28038-28032;2017;4;20;Madrid;16.5 (18:20);7.0 (23:40);11.8;33 (13:40);15 (06:50);0.2;0.2;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;20;Madrid;19.2 (16:50);9.3 (07:50);14.3;0;0;1.7;0.9;0.8;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;20;Madrid;19.4 (17:10);9.8 (07:20);14.6;0;0;3.6;1;2.6;0;0
Madrid. Retiro;28001-28004-28009;2017;4;20;Madrid;19.7 (16:30);9.6 (08:00);14.7;42 (21:00);17 (20:20);2.1;0.1;2;0;0
Tielmes;28002-28003-28043;2017;4;20;Madrid;18.8 (16:20);10.0 (08:40);14.4;0;0;0.2;0;0.2;0;0
Puerto Alto del León;28049-28054-28053;2017;4;20;Madrid;11.3 (17:30);2.2 (08:30);6.8;88 (02:20);30 (11:00);1.8;1.6;0.2;0;0
Alpedrete;28019-28014-28012;2017;4;20;Madrid;17.6 (18:40);8.6 (07:20);13.1;27 (17:10);13 (16:10);0.4;0;0.4;0;0
Torrelodones;28018-28010-28008;2017;4;20;Madrid;19.2 (18:20);8.5 (07:40);13.9;31 (16:00);17 (21:40);1.9;0.4;1.5;0;0
Rozas de Puerto Real;28017-28007;2017;4;20;Madrid;15.3 (18:30);7.6 (08:40);11.5;0;0;4.4;4.4;0;0;0
Robledo de Chavela;28016-28006;2017;4;20;Madrid;16.7 (18:00);8.5 (08:10);12.6;32 (00:50);17 (15:30);10.2;10.1;0.1;0;0
Valdemorillo;28015;2017;4;20;Madrid;17.2 (18:10);8.7 (08:00);13;29 (14:00);16 (15:10);5;3.8;1.2;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;21;Madrid;15.2 (15:30);-0.1 (04:30);7.5;71 (05:00);42 (09:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;21;Madrid;21.7 (17:20);3.2 (07:50);12.5;44 (16:30);27 (14:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;21;Madrid;19.1 (17:50);-2.4 (07:40);8.4;23 (16:10);10 (14:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;21;Madrid;19.1 (18:20);-1.3 (07:50);8.9;26 (14:50);12 (15:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;21;Madrid;15.6 (16:40);0.0 (07:50);7.8;44 (04:10);24 (04:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;21;Madrid;19.8 (19:20);2.5 (07:10);11.1;30 (16:40);14 (21:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;21;Madrid;22.9 (17:40);2.2 (07:50);12.5;50 (16:30);29 (20:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;21;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;21;Madrid;23.6 (16:20);3.0 (07:10);13.3;41 (16:20);28 (19:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;21;Madrid;18.4 (17:40);3.1 (05:40);10.7;28 (12:20);14 (11:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;21;Madrid;21.9 (17:50);3.1 (08:20);12.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;21;Madrid;22.3 (17:40);3.8 (08:10);13;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;21;Madrid;21.9 (17:00);6.2 (08:10);14;33 (20:40);17 (21:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;21;Madrid;21.2 (15:50);2.8 (08:00);12;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;21;Madrid;13.0 (17:00);-0.5 (05:40);6.3;57 (03:20);34 (04:40);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;21;Madrid;20.1 (18:00);2.5 (07:40);11.3;28 (14:50);15 (11:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;21;Madrid;21.2 (17:00);2.0 (06:00);11.6;35 (14:50);17 (12:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;21;Madrid;17.6 (18:50);2.1 (07:10);9.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;21;Madrid;19.7 (18:10);3.9 (07:00);11.8;53 (13:20);19 (13:20);0;0;0;0;0
Valdemorillo;28015;2017;4;21;Madrid;20.0 (18:20);3.7 (07:50);11.9;29 (12:20);15 (13:10);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;22;Madrid;14.9 (12:40);1.7 (03:40);8.3;54 (04:50);36 (05:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;22;Madrid;21.2 (16:00);3.1 (07:40);12.2;36 (00:10);22 (00:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;22;Madrid;18.9 (17:30);-2.7 (07:30);8.1;19 (17:40);9 (17:40);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;22;Madrid;18.9 (18:30);-3.1 (07:10);7.9;18 (15:00);11 (14:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;22;Madrid;15.6 (14:00);1.5 (07:20);8.6;39 (00:30);21 (00:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;22;Madrid;19.4 (17:50);1.6 (07:20);10.5;15 (00:30);8 (00:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;22;Madrid;21.4 (18:10);2.3 (07:00);11.8;30 (00:10);21 (00:10);0.3;0;0;0.3;0
Alcala de Henares;28022-28027-28037;2017;4;22;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;22;Madrid;22.1 (18:10);4.2 (07:30);13.2;32 (00:30);15 (00:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;22;Madrid;18.4 (18:40);5.0 (07:10);11.7;19 (12:20);12 (01:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;22;Madrid;20.3 (17:30);3.5 (08:00);11.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;22;Madrid;22.2 (18:40);1.2 (07:00);11.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;22;Madrid;20.3 (17:40);6.8 (06:30);13.5;28 (01:00);12 (01:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;22;Madrid;20.8 (17:00);3.4 (08:10);12.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;22;Madrid;14.3 (18:00);0.5 (05:20);7.4;47 (03:30);32 (03:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;22;Madrid;21.8 (16:00);2.7 (07:10);12.2;18 (17:30);9 (20:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;22;Madrid;21.6 (17:50);1.5 (07:20);11.6;27 (17:50);14 (17:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;22;Madrid;17.5 (18:50);2.5 (06:50);10;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;22;Madrid;19.3 (18:30);2.7 (07:40);11;24 (16:10);14 (12:40);0;0;0;0;0
Valdemorillo;28015;2017;4;22;Madrid;19.7 (17:50);4.4 (06:50);12.1;23 (01:30);10 (16:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;23;Madrid;17.6 (15:10);6.6 (03:50);12.1;36 (14:20);23 (04:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;23;Madrid;27.6 (18:10);5.7 (06:40);16.7;31 (23:30);10 (09:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;23;Madrid;23.5 (18:10);0.5 (04:50);12;26 (15:20);10 (15:20);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;23;Madrid;22.9 (18:00);-0.7 (06:30);11.1;22 (15:00);11 (14:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;23;Madrid;20.0 (16:50);4.8 (06:00);12.4;28 (16:10);16 (12:30);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;23;Madrid;22.9 (17:50);5.6 (07:40);14.2;21 (16:30);8 (15:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;23;Madrid;26.2 (18:50);6.2 (07:50);16.2;26 (15:40);12 (01:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;23;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;23;Madrid;28.2 (18:10);6.5 (07:00);17.4;17 (12:30);9 (13:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;23;Madrid;21.8 (17:30);8.7 (07:40);15.2;22 (16:00);11 (13:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;23;Madrid;25.6 (17:20);6.1 (08:00);15.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;23;Madrid;26.1 (18:30);5.3 (06:50);15.7;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;23;Madrid;25.9 (16:50);11.1 (07:00);18.5;15 (14:50);6 (13:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;23;Madrid;25.8 (16:50);7.1 (08:00);16.4;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;23;Madrid;17.9 (17:00);5.6 (07:50);11.7;31 (15:50);18 (03:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;23;Madrid;25.1 (19:00);7.2 (07:30);16.2;23 (14:30);10 (14:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;23;Madrid;25.7 (18:10);7.3 (06:20);16.5;25 (15:40);13 (15:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;23;Madrid;22.3 (18:00);7.0 (07:30);14.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;23;Madrid;24.1 (18:10);6.5 (07:50);15.3;19 (12:50);11 (14:20);0;0;0;0;0
Valdemorillo;28015;2017;4;23;Madrid;24.0 (17:30);7.6 (07:40);15.8;18 (13:10);9 (15:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;24;Madrid;0;0;0;0;0;0;0;0;0;
Aranjuez;28025-28041-28054;2017;4;24;Madrid;28.7 (16:20);10.3 (06:00);19.5;27 (19:30);18 (02:10);0.9;0;0;0;0.9
Rascafría;28034-28035-28040;2017;4;24;Madrid;19.5 (12:50);2.3 (07:30);10.9;19 (15:40);7 (15:50);1.4;0;0;1.2;0.2
Buitrago del Lozoya;28003-28045-28044;2017;4;24;Madrid;21.4 (14:00);1.6 (07:20);11.5;40 (16:10);20 (16:50);2;0;0;1.9;0.1
Somosierra;28020-28021-28024;2017;4;24;Madrid;19.0 (14:00);7.1 (06:40);13;44 (16:50);21 (17:00);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;24;Madrid;24.4 (15:10);8.3 (06:40);16.3;29 (17:30);15 (17:40);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;24;Madrid;27.8 (17:10);8.3 (07:40);18;46 (15:50);33 (18:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;24;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;24;Madrid;28.3 (16:40);8.9 (07:10);18.6;40 (18:10);23 (18:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;24;Madrid;22.9 (15:10);11.1 (05:50);17;50 (17:20);24 (17:20);0.2;0;0;0.2;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;24;Madrid;27.2 (17:20);9.7 (07:50);18.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;24;Madrid;27.3 (17:00);7.0 (06:40);17.1;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;24;Madrid;27.0 (16:20);13.2 (05:20);20.1;34 (18:10);16 (18:10);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;24;Madrid;27.3 (16:30);7.8 (08:00);17.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;24;Madrid;17.8 (14:10);9.2 (05:00);13.5;35 (15:20);22 (15:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;24;Madrid;24.5 (15:00);8.7 (06:50);16.6;33 (17:10);17 (17:10);0.4;0;0;0.4;0
Torrelodones;28018-28010-28008;2017;4;24;Madrid;25.8 (15:20);11.4 (06:20);18.6;36 (17:10);19 (17:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;24;Madrid;23.0 (17:40);9.1 (07:10);16.1;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;24;Madrid;24.8 (17:10);9.3 (07:30);17;31 (18:40);15 (17:20);0;0;0;0;0
Valdemorillo;28015;2017;4;24;Madrid;25.1 (16:40);10.3 (07:30);17.7;30 (16:30);16 (17:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;25;Madrid;10.8 (12:10);3.8 (23:59);7.3;55 (14:20);30 (14:50);10.8;0;0;7.4;3.4
Aranjuez;28025-28041-28054;2017;4;25;Madrid;26.0 (16:40);12.5 (07:50);19.3;38 (16:50);16 (05:50);1.9;1.4;0.4;0.1;0
Rascafría;28034-28035-28040;2017;4;25;Madrid;15.6 (12:20);5.3 (03:00);10.5;37 (23:20);14 (22:40);1.8;0;0.2;1.4;0.2
Buitrago del Lozoya;28003-28045-28044;2017;4;25;Madrid;14.1 (12:50);5.2 (06:20);9.7;19 (23:00);11 (23:20);8.5;0;2;6.3;0.2
Somosierra;28020-28021-28024;2017;4;25;Madrid;12.8 (15:30);6.6 (23:40);9.7;25 (10:20);13 (10:20);14.9;0;0.4;13.2;1.3
Madrid. El Goloso;28029-28036-28046;2017;4;25;Madrid;20.8 (17:00);12.0 (08:10);16.4;36 (16:20);14 (13:30);7.6;0;1.2;5.8;0.6
Madrid Aeropuerto;28055-28050-28033;2017;4;25;Madrid;23.9 (16:20);12.4 (06:40);18.1;65 (17:20);37 (19:00);6.5;3.9;2.6;0;0
Alcala de Henares;28022-28027-28037;2017;4;25;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;25;Madrid;24.5 (16:20);13.6 (08:00);19.1;50 (17:40);31 (16:20);3.2;1;2.2;0;0
Colmenar Viejo;28039-28038-28032;2017;4;25;Madrid;19.3 (17:10);10.4 (09:20);14.8;53 (16:50);31 (16:30);13.1;0;2;0.6;10.5
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;25;Madrid;24.3 (15:50);11.5 (04:10);17.9;0;0;3.1;2.5;0.6;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;25;Madrid;22.9 (15:30);11.6 (01:20);17.3;0;0;0.6;0.2;0.4;0;0
Madrid. Retiro;28001-28004-28009;2017;4;25;Madrid;23.3 (15:50);13.4 (08:40);18.3;53 (18:40);21 (18:40);1;0.2;0.8;0;0
Tielmes;28002-28003-28043;2017;4;25;Madrid;24.5 (17:10);13.1 (07:50);18.8;0;0;1;0.2;0.8;0;0
Puerto Alto del León;28049-28054-28053;2017;4;25;Madrid;16.6 (14:50);5.7 (23:59);11.2;65 (18:50);36 (23:30);3.2;0;0;0.1;3.1
Alpedrete;28019-28014-28012;2017;4;25;Madrid;22.3 (16:40);10.1 (05:30);16.2;45 (15:40);21 (23:50);9.6;0;0;0.6;9
Torrelodones;28018-28010-28008;2017;4;25;Madrid;22.1 (16:40);11.9 (06:00);17;48 (18:10);26 (17:50);2.8;0;1;1.3;0.5
Rozas de Puerto Real;28017-28007;2017;4;25;Madrid;19.6 (16:00);12.1 (06:30);15.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;25;Madrid;21.1 (16:10);12.7 (06:20);16.9;53 (18:10);27 (18:00);0;0;0;0;0
Valdemorillo;28015;2017;4;25;Madrid;21.4 (17:00);12.1 (08:10);16.8;52 (19:00);28 (16:10);0.8;0;0.8;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;26;Madrid;6.7 (16:30);-1.0 (21:40);2.8;32 (00:20);14 (03:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;26;Madrid;22.9 (17:40);9.2 (07:20);16;36 (00:10);18 (20:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;26;Madrid;14.2 (15:50);5.3 (23:59);9.8;33 (13:40);13 (13:00);1;0.2;0;0.8;0
Buitrago del Lozoya;28003-28045-28044;2017;4;26;Madrid;13.3 (17:20);4.3 (05:50);8.8;38 (14:30);20 (14:40);0.1;0;0.1;0;0
Somosierra;28020-28021-28024;2017;4;26;Madrid;10.7 (17:40);0.7 (23:40);5.7;37 (20:10);14 (19:40);0.1;0;0;0;0.1
Madrid. El Goloso;28029-28036-28046;2017;4;26;Madrid;17.6 (15:10);7.0 (23:59);12.3;33 (21:10);16 (21:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;26;Madrid;20.6 (15:40);8.3 (23:59);14.5;46 (21:30);28 (00:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;26;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;26;Madrid;20.3 (15:50);9.1 (23:59);14.7;48 (21:20);31 (21:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;26;Madrid;16.2 (16:00);4.5 (23:59);10.4;39 (23:00);27 (23:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;26;Madrid;21.1 (16:00);8.0 (23:59);14.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;26;Madrid;19.5 (18:00);8.9 (23:59);14.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;26;Madrid;20.4 (15:30);8.8 (23:59);14.6;47 (23:59);22 (22:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;26;Madrid;21.0 (16:20);10.4 (23:59);15.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;26;Madrid;9.2 (15:50);-0.3 (23:50);4.4;50 (00:20);36 (00:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;26;Madrid;16.7 (16:20);7.2 (23:59);12;43 (01:30);23 (01:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;26;Madrid;18.0 (17:00);7.1 (23:59);12.5;44 (03:50);24 (02:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;26;Madrid;15.0 (14:40);7.6 (23:59);11.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;26;Madrid;16.9 (15:40);8.4 (23:59);12.6;41 (00:10);21 (00:10);0.1;0;0;0;0.1
Valdemorillo;28015;2017;4;26;Madrid;17.5 (15:50);7.5 (23:59);12.5;32 (14:10);19 (13:20);0.2;0;0;0;0.2
Puerto de Navacerrada;28048-28047-28023;2017;4;27;Madrid;4.5 (18:00);-4.1 (07:40);0.2;37 (23:20);21 (23:20);0.8;0.8;0;0;0
Aranjuez;28025-28041-28054;2017;4;27;Madrid;17.7 (18:10);5.0 (08:00);11.4;43 (08:00);22 (06:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;27;Madrid;11.1 (18:10);-1.2 (23:59);5;30 (14:40);13 (15:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;27;Madrid;10.8 (18:00);0.2 (05:40);5.5;35 (09:20);18 (13:20);1.5;1.3;0.1;0.1;0
Somosierra;28020-28021-28024;2017;4;27;Madrid;9.1 (17:40);-3.0 (07:40);3.1;35 (12:20);13 (10:20);1.1;0.1;0.9;0.1;0
Madrid. El Goloso;28029-28036-28046;2017;4;27;Madrid;13.7 (18:40);3.1 (07:30);8.4;38 (10:40);15 (10:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;27;Madrid;15.4 (16:40);3.5 (08:10);9.4;55 (07:10);28 (08:50);0.1;0.1;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;27;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;27;Madrid;16.3 (17:20);3.7 (08:10);10;51 (06:30);30 (08:00);2.2;1.8;0.4;0;0
Colmenar Viejo;28039-28038-28032;2017;4;27;Madrid;11.7 (17:30);0.3 (08:30);6;49 (23:00);36 (23:20);0.3;0.3;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;27;Madrid;15.6 (16:20);2.9 (07:20);9.3;0;0;1.3;0.9;0.4;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;27;Madrid;16.0 (17:40);3.7 (07:10);9.9;0;0;0.4;0;0.4;0;0
Madrid. Retiro;28001-28004-28009;2017;4;27;Madrid;16.0 (15:20);3.8 (08:00);9.9;55 (06:00);27 (05:20);0.2;0.2;0;0;0
Tielmes;28002-28003-28043;2017;4;27;Madrid;15.5 (16:50);4.3 (07:50);9.9;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;27;Madrid;8.4 (18:10);-3.5 (06:40);2.4;42 (06:50);28 (06:50);0.1;0;0.1;0;0
Alpedrete;28019-28014-28012;2017;4;27;Madrid;14.4 (16:20);2.3 (06:50);8.3;37 (23:40);20 (23:40);0.2;0.2;0;0;0
Torrelodones;28018-28010-28008;2017;4;27;Madrid;14.9 (16:10);2.4 (07:30);8.6;45 (23:50);18 (23:50);0.4;0;0.4;0;0
Rozas de Puerto Real;28017-28007;2017;4;27;Madrid;13.4 (17:30);3.3 (07:10);8.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;27;Madrid;14.7 (17:10);3.6 (08:00);9.1;32 (23:59);17 (23:59);0;0;0;0;0
Valdemorillo;28015;2017;4;27;Madrid;14.5 (16:50);2.7 (07:50);8.6;41 (23:50);22 (23:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;28;Madrid;9.5 (15:20);-4.0 (08:10);2.8;51 (23:50);32 (23:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;28;Madrid;18.0 (16:00);4.9 (07:40);11.5;38 (21:40);21 (23:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;28;Madrid;14.4 (17:50);-4.3 (07:10);5;26 (17:20);11 (16:50);0.8;0;0.6;0.2;0
Buitrago del Lozoya;28003-28045-28044;2017;4;28;Madrid;13.3 (18:40);-4.8 (07:30);4.3;25 (00:10);13 (00:10);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;28;Madrid;10.7 (17:30);-4.7 (07:00);3;36 (14:30);19 (21:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;28;Madrid;15.8 (18:30);2.0 (07:30);8.9;33 (01:40);16 (20:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;4;28;Madrid;18.8 (17:20);2.9 (07:20);10.8;50 (01:00);30 (19:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;28;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;28;Madrid;19.3 (16:50);3.6 (07:00);11.4;34 (18:50);24 (19:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;28;Madrid;13.7 (18:30);0.0 (07:00);6.8;44 (00:10);26 (00:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;28;Madrid;18.1 (17:20);2.9 (06:50);10.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;28;Madrid;17.8 (17:10);3.5 (07:00);10.6;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;28;Madrid;17.8 (17:00);3.4 (08:00);10.6;50 (10:20);21 (05:20);0;0;0;0;0
Tielmes;28002-28003-28043;2017;4;28;Madrid;17.0 (16:20);4.3 (06:50);10.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;28;Madrid;9.2 (18:30);-3.6 (06:10);2.8;68 (14:30);26 (23:59);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;4;28;Madrid;15.7 (18:30);1.2 (06:20);8.4;36 (00:30);20 (00:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;4;28;Madrid;17.1 (16:50);2.3 (05:20);9.7;45 (00:20);22 (01:50);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;28;Madrid;13.6 (17:20);0.8 (07:20);7.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;28;Madrid;15.9 (17:40);2.3 (06:10);9.1;37 (13:30);18 (19:30);0;0;0;0;0
Valdemorillo;28015;2017;4;28;Madrid;15.9 (18:00);2.4 (07:00);9.1;40 (00:20);21 (00:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;4;29;Madrid;8.3 (14:30);0.3 (06:30);4.3;53 (00:20);33 (00:10);5.2;0;3.8;0.4;1
Aranjuez;28025-28041-28054;2017;4;29;Madrid;16.2 (20:20);8.1 (06:20);12.2;32 (01:50);20 (01:50);10.3;1.7;1.7;1.2;5.7
Rascafría;28034-28035-28040;2017;4;29;Madrid;8.7 (13:40);2.6 (00:40);5.6;16 (22:50);5 (09:10);4.6;0.2;3;0.2;1.2
Buitrago del Lozoya;28003-28045-28044;2017;4;29;Madrid;8.6 (19:30);4.9 (08:10);6.8;19 (17:00);9 (16:20);5.3;0;1.7;1.4;2.2
Somosierra;28020-28021-28024;2017;4;29;Madrid;6.0 (20:30);2.7 (06:50);4.4;31 (00:20);19 (00:20);3.6;0.6;1.3;0.3;1.4
Madrid. El Goloso;28029-28036-28046;2017;4;29;Madrid;10.8 (20:20);7.5 (08:10);9.2;15 (03:50);8 (01:30);5.6;0.8;2.2;1.2;1.4
Madrid Aeropuerto;28055-28050-28033;2017;4;29;Madrid;12.5 (20:00);8.3 (07:30);10.4;22 (00:30);15 (19:40);4.8;1.2;2.2;0.1;1.3
Alcala de Henares;28022-28027-28037;2017;4;29;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;29;Madrid;14.6 (20:40);8.8 (07:30);11.7;23 (01:20);14 (02:50);6.6;1.2;2;0.4;3
Colmenar Viejo;28039-28038-28032;2017;4;29;Madrid;9.9 (20:20);4.8 (08:30);7.3;21 (06:40);13 (10:20);4.6;0.7;1.8;0.8;1.3
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;29;Madrid;11.8 (18:40);7.6 (07:20);9.7;0;0;4;1.2;1.7;0.6;0.5
Pozuelo de Alarcón;28030-28028-28026;2017;4;29;Madrid;12.2 (19:30);8.1 (09:10);10.2;0;0;3.8;0.8;1.6;0.8;0.6
