Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Alpedrete;28019-28014-28012;2017;3;19;Madrid;23.9 (16:00);5.8 (07:30);14.8;26 (17:30);13 (17:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;19;Madrid;23.2 (16:20);5.2 (06:50);14.2;23 (15:00);11 (18:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;19;Madrid;19.7 (14:40);9.8 (06:50);14.8;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;19;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;19;Madrid;22.4 (15:50);6.4 (07:30);14.4;21 (16:20);13 (22:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;20;Madrid;14.4 (14:20);4.4 (23:59);9.4;37 (17:30);18 (21:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;3;20;Madrid;25.4 (16:50);2.7 (06:00);14;26 (18:30);14 (17:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;20;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;20;Madrid;20.7 (14:20);1.8 (04:50);11.3;29 (14:10);17 (13:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;20;Madrid;18.6 (16:10);6.7 (07:20);12.7;28 (15:30);9 (15:50);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;3;20;Madrid;22.8 (17:10);6.8 (06:20);14.8;22 (14:30);8 (14:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;20;Madrid;24.2 (16:20);6.4 (07:50);15.3;41 (17:30);23 (19:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;20;Madrid;24.9 (16:40);6.3 (04:50);15.6;22 (15:40);15 (21:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;3;20;Madrid;25.0 (16:30);5.0 (06:10);15;27 (18:40);19 (18:40);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;20;Madrid;21.5 (17:30);9.6 (03:10);15.6;27 (16:50);15 (16:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;20;Madrid;24.8 (16:10);6.6 (04:30);15.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;20;Madrid;24.7 (15:40);4.9 (05:30);14.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;3;20;Madrid;24.6 (17:10);11.2 (07:20);17.9;26 (19:40);11 (02:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;20;Madrid;24.0 (15:10);3.9 (07:00);14;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;20;Madrid;17.0 (14:20);5.6 (23:50);11.3;48 (20:30);33 (20:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;20;Madrid;23.0 (13:30);8.6 (06:00);15.8;37 (23:10);22 (23:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;20;Madrid;23.7 (16:00);8.9 (07:10);16.3;39 (23:40);20 (23:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;20;Madrid;20.1 (15:00);8.9 (04:00);14.5;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;20;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;20;Madrid;23.1 (16:20);8.8 (07:10);16;30 (15:50);15 (15:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;21;Madrid;7.6 (11:00);-1.1 (23:59);3.2;39 (21:40);18 (19:40);0.4;0;0;0;0.4
Aranjuez;28025-28041-28054;2017;3;21;Madrid;16.1 (17:30);6.7 (07:20);11.4;35 (12:40);17 (17:10);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;21;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;21;Madrid;14.5 (15:00);2.4 (06:30);8.5;41 (15:50);22 (15:50);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;21;Madrid;10.9 (15:50);1.8 (07:50);6.3;37 (04:40);12 (02:20);0.4;0;0;0;0.4
Madrid. El Goloso;28029-28036-28046;2017;3;21;Madrid;15.7 (16:20);5.1 (07:30);10.4;41 (18:00);21 (17:20);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;21;Madrid;16.7 (16:50);4.7 (07:50);10.7;59 (17:10);38 (19:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;21;Madrid;17.0 (16:00);4.3 (07:50);10.7;41 (18:10);27 (18:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;3;21;Madrid;16.1 (15:50);6.3 (07:40);11.2;37 (17:00);25 (11:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;21;Madrid;14.5 (16:10);6.4 (23:59);10.5;53 (17:00);27 (17:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;21;Madrid;16.7 (17:10);6.9 (06:30);11.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;21;Madrid;17.1 (16:40);7.3 (07:10);12.2;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;3;21;Madrid;16.7 (17:00);9.1 (07:50);12.9;39 (17:00);17 (18:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;21;Madrid;16.5 (14:50);4.9 (08:10);10.7;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;21;Madrid;7.2 (15:30);0.0 (07:40);3.6;63 (14:50);41 (22:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;21;Madrid;13.9 (00:00);5.7 (07:50);9.8;46 (13:30);28 (16:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;21;Madrid;15.2 (13:40);6.8 (07:30);11;58 (17:10);26 (16:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;21;Madrid;12.5 (17:40);4.7 (10:00);8.6;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;21;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;21;Madrid;16.5 (16:20);5.5 (07:50);11;41 (16:20);27 (14:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;22;Madrid;0.3 (10:50);-7.0 (23:59);-3.3;54 (15:20);29 (15:50);8.6;0;0;6.4;2.2
Aranjuez;28025-28041-28054;2017;3;22;Madrid;15.2 (15:20);3.1 (04:50);9.1;42 (16:10);22 (17:10);2.1;0;0;0.2;1.9
Rascafría;28034-28035-28040;2017;3;22;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;22;Madrid;0;0;0;0;0;0;0;0;0.8;0.5
Somosierra;28020-28021-28024;2017;3;22;Madrid;4.3 (14:20);-3.8 (22:50);0.3;41 (15:00);21 (15:00);2.2;0;0;1.8;0.4
Madrid. El Goloso;28029-28036-28046;2017;3;22;Madrid;10.1 (15:20);2.3 (23:59);6.2;37 (16:50);18 (16:40);1.8;0;0;1.4;0.4
Madrid Aeropuerto;28055-28050-28033;2017;3;22;Madrid;12.6 (14:50);4.2 (23:59);8.4;65 (15:40);38 (16:50);6.1;0;0;5.8;0.3
Alcala de Henares;28022-28027-28037;2017;3;22;Madrid;12.4 (15:00);1.1 (05:40);6.7;59 (17:10);34 (17:10);4;0;0;2;2
Arganda del Rey;28051-28031-28052;2017;3;22;Madrid;13.0 (16:00);3.7 (23:59);8.4;48 (16:40);33 (12:10);1.2;0;0;0.8;0.4
Colmenar Viejo;28039-28038-28032;2017;3;22;Madrid;8.8 (13:20);-1.1 (23:30);3.9;55 (16:10);32 (16:20);2.8;0;0;2.7;0.1
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;22;Madrid;12.3 (15:20);2.6 (23:59);7.5;0;0;2.7;0;0;2.4;0.3
Pozuelo de Alarcón;28030-28028-28026;2017;3;22;Madrid;11.5 (15:20);2.0 (05:10);6.8;0;0;3.2;0;0;1.8;1.4
Madrid. Retiro;28001-28004-28009;2017;3;22;Madrid;12.5 (15:30);3.7 (23:20);8.1;50 (15:50);23 (15:40);2.2;0;0;2.2;0
Tielmes;28002-28003-28043;2017;3;22;Madrid;13.8 (15:50);2.9 (06:40);8.4;0;0;0.4;0;0;0.2;0.2
Puerto Alto del León;28049-28054-28053;2017;3;22;Madrid;4.6 (14:50);-5.3 (22:30);-0.4;90 (20:20);57 (20:20);0.2;0;0;0.2;0
Alpedrete;28019-28014-28012;2017;3;22;Madrid;10.2 (13:30);0.7 (22:30);5.4;41 (16:00);22 (20:30);2.8;0;0;2.6;0.2
Torrelodones;28018-28010-28008;2017;3;22;Madrid;11.3 (13:30);0.8 (23:59);6.1;61 (17:00);31 (15:30);2.9;0;0;2.6;0.3
Rozas de Puerto Real;28017-28007;2017;3;22;Madrid;7.1 (00:00);0.8 (23:59);3.9;0;0;2.8;0;0;1.8;1
Robledo de Chavela;28016-28006;2017;3;22;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;22;Madrid;9.6 (15:10);1.5 (23:50);5.6;50 (15:00);28 (15:00);3.2;0;0;2;1.2
Puerto de Navacerrada;28048-28047-28023;2017;3;23;Madrid;-1.2 (16:00);-8.8 (07:00);-5;40 (00:10);19 (11:30);2;0;1;0.6;0.4
Aranjuez;28025-28041-28054;2017;3;23;Madrid;7.9 (12:20);-0.9 (07:20);3.5;30 (13:10);14 (01:00);2.4;0;0;1.8;0.6
Rascafría;28034-28035-28040;2017;3;23;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;23;Madrid;2.6 (10:10);-5.9 (07:30);-1.7;32 (01:30);17 (11:50);1.6;0;0;0;1.6
Somosierra;28020-28021-28024;2017;3;23;Madrid;1.1 (18:20);-5.1 (05:20);-2;31 (11:40);17 (12:10);8.4;0;2.7;4.1;1.6
Madrid. El Goloso;28029-28036-28046;2017;3;23;Madrid;4.5 (18:20);-1.9 (07:20);1.3;31 (00:50);13 (00:50);2.2;0;0;2.2;0
Madrid Aeropuerto;28055-28050-28033;2017;3;23;Madrid;6.3 (14:00);-0.7 (07:00);2.8;50 (12:30);23 (00:50);2.8;0;0;2.8;0
Alcala de Henares;28022-28027-28037;2017;3;23;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;23;Madrid;6.8 (13:30);-1.2 (07:20);2.8;35 (14:00);22 (14:00);1;0;0;1;0
Colmenar Viejo;28039-28038-28032;2017;3;23;Madrid;2.2 (16:20);-3.7 (04:50);-0.8;29 (01:00);16 (19:40);0.3;0;0;0.3;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;23;Madrid;4.9 (18:20);-1.6 (07:20);1.7;0;0;4.7;0;0;4.7;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;23;Madrid;6.4 (17:20);-1.8 (06:40);2.3;0;0;4.6;0.6;0.2;3.4;0.4
Madrid. Retiro;28001-28004-28009;2017;3;23;Madrid;5.3 (13:40);0.2 (07:20);2.8;26 (01:30);11 (00:50);4.7;0;0;4.7;0
Tielmes;28002-28003-28043;2017;3;23;Madrid;6.0 (13:30);1.1 (07:10);3.6;0;0;1.4;0;0;1.4;0
Puerto Alto del León;28049-28054-28053;2017;3;23;Madrid;-2.0 (15:40);-8.2 (06:40);-5.1;57 (00:40);40 (01:00);2;0;0;2;0
Alpedrete;28019-28014-28012;2017;3;23;Madrid;5.4 (16:20);-1.0 (07:20);2.2;28 (01:40);15 (04:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;23;Madrid;5.8 (17:30);-2.3 (07:40);1.8;0;0;0;0;0;1.1;0
Rozas de Puerto Real;28017-28007;2017;3;23;Madrid;3.2 (17:30);-2.7 (07:20);0.3;0;0;1.4;0;1;0.4;0
Robledo de Chavela;28016-28006;2017;3;23;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;23;Madrid;4.7 (16:20);-2.5 (08:00);1.1;31 (03:20);19 (03:10);0.6;0;0;0.6;0
Puerto de Navacerrada;28048-28047-28023;2017;3;24;Madrid;0.1 (15:40);-7.1 (06:20);-3.5;38 (09:20);23 (21:20);0.4;0;0.4;0;0
Aranjuez;28025-28041-28054;2017;3;24;Madrid;10.4 (14:00);-0.9 (05:10);4.7;27 (15:20);15 (06:20);2.1;0;0;0;2.1
Rascafría;28034-28035-28040;2017;3;24;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;24;Madrid;6.5 (16:30);-2.4 (22:40);2;20 (19:50);10 (14:00);0.7;0.3;0.2;0.1;0.1
Somosierra;28020-28021-28024;2017;3;24;Madrid;3.6 (17:40);-5.5 (03:50);-1;27 (12:20);15 (12:20);7.2;0;1.6;5.6;0
Madrid. El Goloso;28029-28036-28046;2017;3;24;Madrid;7.6 (14:40);-0.2 (23:59);3.7;25 (17:00);11 (06:50);0.2;0;0;0.2;0
Madrid Aeropuerto;28055-28050-28033;2017;3;24;Madrid;10.1 (15:10);0.9 (06:10);5.5;46 (16:50);31 (16:50);2.6;0;2.5;0;0.1
Alcala de Henares;28022-28027-28037;2017;3;24;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;24;Madrid;9.9 (15:00);-0.3 (03:30);4.8;37 (16:00);24 (16:00);1;0;0.2;0.6;0.2
Colmenar Viejo;28039-28038-28032;2017;3;24;Madrid;5.7 (16:00);-1.8 (06:00);1.9;28 (20:40);17 (07:40);0.6;0.1;0.5;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;24;Madrid;9.7 (14:40);0.3 (03:50);5;0;0;2.2;0;0;2.1;0.1
Pozuelo de Alarcón;28030-28028-28026;2017;3;24;Madrid;9.0 (14:20);-0.5 (04:40);4.3;0;0;1.2;0;0;0.4;0.8
Madrid. Retiro;28001-28004-28009;2017;3;24;Madrid;9.6 (13:50);1.4 (07:00);5.5;30 (16:20);10 (16:20);3.9;0;0;3.5;0.4
Tielmes;28002-28003-28043;2017;3;24;Madrid;10.1 (15:10);0.8 (05:50);5.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;24;Madrid;0.3 (17:20);-4.3 (01:50);-2;29 (08:20);17 (08:30);3.3;0;0;3.3;0
Alpedrete;28019-28014-28012;2017;3;24;Madrid;7.6 (17:00);-0.9 (23:50);3.3;25 (12:00);14 (12:00);0.2;0;0;0.2;0
Torrelodones;28018-28010-28008;2017;3;24;Madrid;0;0;0;0;0;0;0;0;0;
Rozas de Puerto Real;28017-28007;2017;3;24;Madrid;5.8 (15:10);-2.4 (04:10);1.7;0;0;3.6;0;2;0;1.6
Robledo de Chavela;28016-28006;2017;3;24;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;24;Madrid;7.7 (16:40);0.1 (03:00);3.9;27 (19:40);15 (19:50);0.4;0;0.4;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;25;Madrid;1.3 (11:30);-5.7 (05:40);-2.2;48 (21:10);30 (21:20);1.4;0;0;0;1.4
Aranjuez;28025-28041-28054;2017;3;25;Madrid;9.9 (18:00);-0.4 (07:40);4.7;14 (22:10);8 (18:10);1.6;0;0;0;1.6
Rascafría;28034-28035-28040;2017;3;25;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;25;Madrid;8.3 (14:10);-2.4 (04:00);3;31 (17:10);16 (14:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;25;Madrid;4.3 (13:00);-2.3 (07:10);1;36 (23:20);19 (22:00);0.5;0;0;0;0.5
Madrid. El Goloso;28029-28036-28046;2017;3;25;Madrid;8.5 (17:10);-1.4 (04:40);3.6;30 (13:00);12 (12:00);0.4;0;0.2;0;0.2
Madrid Aeropuerto;28055-28050-28033;2017;3;25;Madrid;10.2 (14:50);-0.4 (07:40);4.9;65 (13:20);0;0;0;0;0;
Alcala de Henares;28022-28027-28037;2017;3;25;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;25;Madrid;9.7 (15:40);-1.2 (03:00);4.2;28 (15:30);20 (15:30);2.8;0;0;0;2.8
Colmenar Viejo;28039-28038-28032;2017;3;25;Madrid;6.3 (12:10);-1.4 (05:50);2.5;43 (12:50);27 (14:00);0.3;0;0;0;0.3
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;25;Madrid;9.6 (16:20);-1.0 (05:00);4.3;0;0;0.3;0;0.2;0;0.1
Pozuelo de Alarcón;28030-28028-28026;2017;3;25;Madrid;9.0 (16:50);-2.1 (05:30);3.5;0;0;0.6;0;0.4;0.2;0
Madrid. Retiro;28001-28004-28009;2017;3;25;Madrid;9.3 (16:10);-0.2 (07:40);4.6;30 (13:20);15 (15:30);0.3;0;0;0;0.3
Tielmes;28002-28003-28043;2017;3;25;Madrid;10.0 (15:40);-1.5 (07:50);4.3;0;0;0.4;0;0;0;0.4
Puerto Alto del León;28049-28054-28053;2017;3;25;Madrid;4.6 (15:20);-4.1 (01:50);0.3;37 (12:40);19 (12:40);0.9;0;0.6;0;0.3
Alpedrete;28019-28014-28012;2017;3;25;Madrid;9.1 (11:40);-1.5 (03:30);3.8;27 (15:20);13 (12:30);0.4;0;0;0;0.4
Torrelodones;28018-28010-28008;2017;3;25;Madrid;0;0;0;0;0;0;0;0;0;
Rozas de Puerto Real;28017-28007;2017;3;25;Madrid;4.3 (16:20);-2.1 (04:10);1.1;0;0;3.8;0;3;0.6;0.2
Robledo de Chavela;28016-28006;2017;3;25;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;25;Madrid;7.1 (16:10);-1.2 (05:20);2.9;31 (14:50);19 (14:50);0.4;0;0;0;0.4
Puerto de Navacerrada;28048-28047-28023;2017;3;26;Madrid;0.5 (23:00);-2.5 (08:30);-1;86 (22:40);44 (19:10);15.4;4;8;3.4;0
Aranjuez;28025-28041-28054;2017;3;26;Madrid;18.2 (18:40);6.1 (04:20);12.2;45 (23:59);28 (23:59);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;26;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;26;Madrid;0;0;0;0;0;0;0;1.8;0.2;0
Somosierra;28020-28021-28024;2017;3;26;Madrid;6.8 (22:30);0.0 (03:40);3.4;67 (22:00);32 (22:10);8.2;0.5;4.8;2.9;0
Madrid. El Goloso;28029-28036-28046;2017;3;26;Madrid;13.6 (19:20);4.7 (08:20);9.2;31 (16:20);15 (15:00);2.8;2.4;0.4;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;26;Madrid;0;0;0;0;0;0;1.1;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;26;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;26;Madrid;16.3 (18:20);5.7 (08:00);11;41 (23:59);28 (23:59);1;0.8;0.2;0;0
Colmenar Viejo;28039-28038-28032;2017;3;26;Madrid;9.0 (18:30);1.7 (04:30);5.4;38 (23:30);25 (23:30);1.6;0.8;0.8;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;26;Madrid;14.7 (18:40);5.5 (06:00);10.1;0;0;1.4;1.3;0.1;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;26;Madrid;14.8 (19:20);5.7 (08:30);10.3;0;0;2.8;1.2;1;0.6;0
Madrid. Retiro;28001-28004-28009;2017;3;26;Madrid;15.2 (18:30);5.8 (06:50);10.5;34 (23:50);15 (16:30);2;1.9;0.1;0;0
Tielmes;28002-28003-28043;2017;3;26;Madrid;16.1 (18:40);6.0 (07:20);11.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;26;Madrid;3.2 (23:30);-1.3 (10:40);1;50 (14:00);26 (14:30);11.6;0.2;0;10.1;1.3
Alpedrete;28019-28014-28012;2017;3;26;Madrid;10.6 (19:40);3.3 (09:30);7;34 (23:59);20 (23:40);8.4;0;7;1.2;0.2
Torrelodones;28018-28010-28008;2017;3;26;Madrid;0;0;0;0;0;0;0;0;0;
Rozas de Puerto Real;28017-28007;2017;3;26;Madrid;11.2 (22:20);3.2 (08:50);7.2;0;0;4.2;0;4.2;0;0
Robledo de Chavela;28016-28006;2017;3;26;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;26;Madrid;10.7 (18:20);3.6 (06:40);7.1;28 (17:30);16 (17:30);4.4;0.2;4;0.2;0
Puerto de Navacerrada;28048-28047-28023;2017;3;27;Madrid;3.5 (15:40);-1.7 (04:10);0.9;91 (00:30);47 (00:20);27.2;12.8;10;2.2;2.2
Aranjuez;28025-28041-28054;2017;3;27;Madrid;15.0 (19:20);7.6 (23:00);11.3;50 (00:10);26 (00:20);0.5;0.1;0.3;0.1;0
Rascafría;28034-28035-28040;2017;3;27;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;27;Madrid;8.5 (17:20);2.9 (05:10);5.7;37 (04:30);20 (04:30);5.3;2;2.1;0.4;0.8
Somosierra;28020-28021-28024;2017;3;27;Madrid;5.7 (00:30);0.2 (05:00);2.9;62 (01:20);32 (00:40);13.7;2.6;6.7;2.3;2.1
Madrid. El Goloso;28029-28036-28046;2017;3;27;Madrid;12.4 (18:00);5.5 (08:50);8.9;35 (00:50);18 (01:00);5;3.2;1.8;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;27;Madrid;13.9 (17:30);7.4 (08:30);10.6;54 (08:10);36 (01:00);3.4;2.6;0.8;0;0
Alcala de Henares;28022-28027-28037;2017;3;27;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;27;Madrid;13.7 (18:30);7.5 (08:40);10.6;49 (00:50);37 (00:50);1.6;1.4;0;0.2;0
Colmenar Viejo;28039-28038-28032;2017;3;27;Madrid;9.3 (17:10);2.7 (08:20);6;37 (07:50);22 (00:10);9.9;5.1;3.4;0;1.4
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;27;Madrid;14.3 (17:40);5.8 (08:30);10.1;0;0;2.8;1.5;1.3;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;27;Madrid;13.6 (18:10);6.1 (08:20);9.9;0;0;5.6;2.4;2.6;0.4;0.2
Madrid. Retiro;28001-28004-28009;2017;3;27;Madrid;13.9 (18:00);6.7 (08:20);10.3;41 (08:00);17 (08:00);2;1.3;0.6;0;0.1
Tielmes;28002-28003-28043;2017;3;27;Madrid;13.4 (18:30);7.6 (08:50);10.5;0;0;0.2;0.2;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;27;Madrid;7.4 (16:40);-0.4 (04:00);3.5;61 (03:00);25 (01:20);12;2.2;7.7;1;1.1
Alpedrete;28019-28014-28012;2017;3;27;Madrid;12.2 (15:50);4.4 (08:40);8.3;35 (03:40);17 (00:10);9.2;5.2;2.4;0.4;1.2
Torrelodones;28018-28010-28008;2017;3;27;Madrid;0;0;0;0;0;0;0;0;0;0.1
Rozas de Puerto Real;28017-28007;2017;3;27;Madrid;9.3 (18:10);4.0 (07:30);6.7;0;0;4.8;1.4;1.2;2;0.2
Robledo de Chavela;28016-28006;2017;3;27;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;27;Madrid;12.4 (18:20);4.7 (08:40);8.5;41 (06:40);26 (01:40);6.4;4.8;1.6;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;28;Madrid;6.9 (17:50);0.3 (01:30);3.6;24 (16:30);15 (16:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;3;28;Madrid;19.0 (17:50);6.2 (23:59);12.6;23 (16:00);12 (09:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;28;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;28;Madrid;12.5 (18:40);1.3 (07:30);6.9;22 (13:40);14 (13:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;28;Madrid;9.4 (16:10);2.0 (06:40);5.7;20 (05:10);9 (15:50);0.4;0.4;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;3;28;Madrid;15.9 (18:50);5.2 (05:20);10.5;20 (18:30);9 (17:30);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;28;Madrid;17.4 (17:50);5.0 (05:50);11.2;41 (17:20);15 (19:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;28;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;28;Madrid;18.1 (17:40);5.9 (05:50);12;30 (16:50);15 (18:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;28;Madrid;13.1 (17:50);3.9 (07:40);8.5;30 (14:50);10 (17:30);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;28;Madrid;17.7 (17:20);6.5 (05:00);12.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;28;Madrid;18.2 (18:40);5.2 (23:59);11.7;0;0;0.6;0.2;0.2;0.2;0
Madrid. Retiro;28001-28004-28009;2017;3;28;Madrid;18.0 (17:30);7.7 (06:30);12.8;22 (17:00);10 (17:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;28;Madrid;17.5 (15:30);4.7 (08:00);11.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;28;Madrid;9.7 (18:10);1.6 (00:20);5.6;22 (15:00);16 (03:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;28;Madrid;17.7 (17:30);3.9 (08:30);10.8;21 (13:00);9 (17:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;28;Madrid;17.6 (16:20);3.7 (08:30);10.7;24 (16:30);10 (16:30);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;28;Madrid;13.9 (18:20);6.2 (08:00);10;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;28;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;28;Madrid;16.3 (17:30);5.2 (06:30);10.7;21 (16:20);12 (15:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;29;Madrid;11.8 (16:40);1.9 (02:00);6.9;27 (13:50);17 (14:00);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;3;29;Madrid;22.1 (17:30);2.1 (06:50);12.1;17 (15:00);9 (03:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;29;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;29;Madrid;17.1 (16:10);-0.7 (06:30);8.2;23 (17:40);11 (17:40);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;29;Madrid;15.4 (17:20);1.9 (08:20);8.6;24 (14:30);12 (14:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;3;29;Madrid;18.5 (17:50);2.5 (05:40);10.5;17 (13:50);8 (23:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;29;Madrid;19.7 (18:00);1.9 (08:30);10.8;0;0;0;0;0;0;0
